Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Logic-Based Program Synthesis and Transformation,96307195,73.51399426,Fabio Fioravanti,Springer International Publishing,2018,"27th International Symposium, LOPSTR 2017, Namur, Belgium, October 10-12, 2017, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 27th International Symposium on Logic-Based Program Synthesis and Transformation, LOPSTR 2017, held in Namur, Belgium, in October 2017.The 19 revised full papers...",True,2018-07-09T00:00:00,Jul 2018,2,97,150,programming
Evolutionary Computation in Combinatorial Optimization,96116425,73.51399426,Arnaud Liefooghe,Springer International Publishing,2018,"18th European Conference, EvoCOP 2018, Parma, Italy, April 4–6, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 18th European&nbsp;Conference on Evolutionary Computation in Combinatorial Optimization,&nbsp;EvoCOP 2018, held in Parma, Italy, in April 2018,&nbsp;co-located with the Evo* 2018 events EuroGP,...",True,2018-03-23T00:00:00,Mar 2018,2,97,150,programming
Genetic Programming,96116426,73.51399426,Mauro Castelli,Springer International Publishing,2018,"21st European Conference, EuroGP 2018, Parma, Italy, April 4-6, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 21st European Conference on Genetic Programming, EuroGP 2018, held in Parma, Italy, in April 2018, co-located with the Evo* 2018 events, EvoCOP, EvoMUSART, and EvoApplications.The 11 revised...",True,2018-03-23T00:00:00,Mar 2018,5,97,150,programming
"Computational Intelligence in Music, Sound, Art and Design",96117286,73.51399426,Antonios Liapis,Springer International Publishing,2018,"7th International Conference, EvoMUSART 2018, Parma, Italy, April 4-6, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 7th International Conference on Evolutionary Computation in Combinatorial Optimization, EvoMUSART 2018, held in Parma, Italy, in April 2018, co-located with the Evo*2017 events EuroGP, EvoCOP...",True,2018-03-24T00:00:00,Mar 2018,3,97,150,programming
LATIN 2018: Theoretical Informatics,96163645,73.51399426,Michael A. Bender,Springer International Publishing,2018,"13th Latin American Symposium, Buenos Aires, Argentina, April 16-19, 2018, Proceedings",,"This book constitutes the proceedings of the 13th Latin American Symposium on Theoretical Informatics, LATIN 2018, held in Buenos Aires, Argentina, in April 2018.&nbsp;The 63 papers presented in this volume were carefully reviewed and selected...",True,2018-04-05T00:00:00,Apr 2018,3,97,150,programming
Random Numbers and Computers,96163930,73.51399426,Ronald T. Kneusel,Springer International Publishing,2018,,,"This book covers pseudorandom number generation algorithms, evaluation techniques, and offers practical advice and code examples. Random Numbers and Computers is an essential introduction or refresher on pseudorandom numbers in computer...",True,2018-04-05T00:00:00,Apr 2018,1,97,150,programming
Formal Modeling and Analysis of Timed Systems,96336607,73.51399426,David N. Jansen,Springer International Publishing,2018,"16th International Conference, FORMATS 2018, Beijing, China, September 4–6, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 16th International Conference on Formal Modeling and Analysis of Timed Systems, FORMATS 2018, held in Beijing, China, in September 2018.The 14 papers presented in this volume were carefully...",True,2018-08-27T00:00:00,Aug 2018,2,97,150,programming
Quantitative Evaluation of Systems,96336600,73.51399426,Annabelle McIver,Springer International Publishing,2018,"15th International Conference, QEST 2018, Beijing, China, September 4-7, 2018, Proceedings",,"This book constitutes the proceedings of the 15th International Conference on Quantitative Evaluation Systems, QEST 2018, held in Beijing, China, in September 2018.The 24 full papers presented were carefully reviewed and selected from 51...",True,2018-08-27T00:00:00,Aug 2018,2,97,150,programming
Computational Thinking,96332952,73.51399426,Paolo Ferragina,Springer International Publishing,2018,"First Algorithms, Then Code",,"This book offers a gentle motivation and introduction to computational thinking, in particular to algorithms and how they can be coded to solve significant, topical problems from domains such as finance, cryptography, Web search, and data...",True,2018-08-21T00:00:00,Aug 2018,2,97,150,programming
New Opportunities for Software Reuse,96183081,161.74843426,Rafael Capilla,Springer International Publishing,2018,"17th International Conference, ICSR 2018, Madrid, Spain, May 21-23, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 17th International&nbsp;Conference on Software Reuse, ICSR 2018, held in Madrid, Spain, in&nbsp;May 2018.The 9 revised full papers and 2 short papers&nbsp;presented were carefully reviewed and...",True,2018-05-09T00:00:00,May 2018,3,97,150,programming
Computer Science – Theory and Applications,96197664,132.33695426,Fedor V. Fomin,Springer International Publishing,2018,"13th International Computer Science Symposium in Russia, CSR 2018, Moscow, Russia, June 6–10, 2018, Proceedings",,"This book constitutes the proceedings of the 13th International Computer Science Symposium in Russia, CSR 2018, held in Moscow, Russia, in May 2018.The 24 full papers presented together with 7 invited lectures were carefully reviewed and selected...",True,2018-05-24T00:00:00,May 2018,2,97,150,programming
"Machines, Computations, and Universality",96260001,73.51399426,Jérôme Durand-Lose,Springer International Publishing,2018,"8th International Conference, MCU 2018, Fontainebleau, France, June 28–30, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 8th International Conference on Machines, Computations, and Universality, MCU 2018, held in Fontainebleau, France, in June 2018.The 9 revised full papers presented together with 5 invited...",True,2018-06-04T00:00:00,Jun 2018,2,97,150,programming
"Integration of Constraint Programming, Artificial Intelligence, and Operations Research",96261171,73.51399426,Willem-Jan van Hoeve,Springer International Publishing,2018,"15th International Conference, CPAIOR 2018, Delft, The Netherlands, June 26–29, 2018, Proceedings",,"This book constitutes the proceedings of the 15th International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems, CPAIOR 2018, held in Delft,...",True,2018-06-07T00:00:00,Jun 2018,1,97,150,programming
"Wireless Algorithms, Systems, and Applications",96299079,176.45417426,Sriram Chellappan,Springer International Publishing,2018,"13th International Conference, WASA 2018, Tianjin, China, June 20-22, 2018, Proceedings",,"This book constitutes the proceedings of the 13th International Conference on Wireless Algorithms, Systems, and Applications, WASA 2018, held in Tianjin, China, in June 2018.The 59 full papers and 18 short papers presented in this book were...",True,2018-06-13T00:00:00,Jun 2018,3,97,150,programming
Unconventional Computation and Natural Computation,96299132,73.51399426,Susan Stepney,Springer International Publishing,2018,"17th International Conference, UCNC 2018, Fontainebleau, France, June 25-29, 2018, Proceedings",,"This book constitutes the proceedings of the 17th International Conference on Unconventional Computation and Natural Computation, UCNC 2018, held in Fontainebleau, France, in June 2018.&nbsp;The 15 full papers presented were carefully reviewed and...",True,2018-06-14T00:00:00,Jun 2018,2,97,150,programming
Advances in Swarm Intelligence,96299224,73.51399426,Ying Tan,Springer International Publishing,2018,"9th International Conference, ICSI 2018, Shanghai, China, June 17-22, 2018, Proceedings, Part I",,"The two-volume set of LNCS 10941 and 10942 constitutes the proceedings of the 9th International Conference on Advances in Swarm Intelligence, ICSI 2018, held in Shanghai, China, in June 2018.&nbsp;The total of 113 papers presented in these volumes...",True,2018-06-15T00:00:00,Jun 2018,3,97,150,programming
Advances in Swarm Intelligence,96299225,73.51399426,Ying Tan,Springer International Publishing,2018,"9th International Conference, ICSI 2018, Shanghai, China, June 17-22, 2018, Proceedings, Part II",,"The two-volume set of LNCS 10941 and 10942 constitutes the proceedings of the 9th International Conference on Advances in Swarm Intelligence, ICSI 2018, held in Shanghai, China, in June 2018.&nbsp;The total of 113 papers presented in these volumes...",True,2018-06-15T00:00:00,Jun 2018,3,97,150,programming
Implementation and Application of Automata,96313145,73.51399426,Cezar Câmpeanu,Springer International Publishing,2018,"23rd International Conference, CIAA 2018, Charlottetown, PE, Canada, July 30 – August 2, 2018, Proceedings",,"This book constitutes the proceedings of the 23rd International Conference on&nbsp; Implementation and Application of Automata, CIAA 2018, held in&nbsp; Charlottetown, PE, Canada, in July/August 2018.The 23 regular papers&nbsp; presented in this...",True,2018-07-23T00:00:00,Jul 2018,1,97,150,programming
Descriptional Complexity of Formal Systems,96309317,73.51399426,Stavros Konstantinidis,Springer International Publishing,2018,"20th IFIP WG 1.02 International Conference, DCFS 2018, Halifax, NS, Canada, July 25–27, 2018, Proceedings",,"This book constitutes the proceedings of the 20th International Conference on Descriptional Complexity of Formal Systems, DCFS 2018, held in Halifax, NS, Canada, in July 2018. The 19 full papers presented were carefully reviewed and selected...",True,2018-07-14T00:00:00,Jul 2018,2,97,150,programming
"Computer Safety, Reliability, and Security",96394084,117.63121426,Barbara Gallina,Springer International Publishing,2018,"SAFECOMP 2018 Workshops, ASSURE, DECSoS, SASSUR, STRIVE, and WAISE, Västerås, Sweden, September 18, 2018, Proceedings",,"This book constitutes the refereed proceedings of five workshops co-located with SAFECOMP 2018, the 37th International Conference on Computer Safety, Reliability, and Security, held in Västerås, Sweden, in September 2018.The 28 revised full...",True,2018-09-03T00:00:00,Sep 2018,4,97,150,programming
"Computer Safety, Reliability, and Security",96394090,73.51399426,Barbara Gallina,Springer International Publishing,2018,"37th International Conference, SAFECOMP 2018, Västerås, Sweden, September 19-21, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 37th International Conference on Computer Safety, Reliability, and Security, SAFECOMP 2018, held in Västerås, Sweden, in September 2018.The 19 revised full papers and 1 short paper presented...",True,2018-09-03T00:00:00,Sep 2018,3,97,150,programming
Computer Algebra in Scientific Computing,96394082,95.57260426,Vladimir P. Gerdt,Springer International Publishing,2018,"20th International Workshop, CASC 2018, Lille, France, September 17–21, 2018, Proceedings",,"This book constitutes the proceedings of the 20th International Workshop on Computer Algebra in Scientific Computing, CASC 2018, held in Lille, France, in September 2018.The 24 full papers of this volume presented with an abstract of an invited...",True,2018-09-03T00:00:00,Sep 2018,4,97,150,programming
Developments in Language Theory,96394086,73.51399426,Mizuho Hoshi,Springer International Publishing,2018,"22nd International Conference, DLT 2018, Tokyo, Japan, September 10-14, 2018, Proceedings",,"This book constitutes the proceedings of the 22nd International Conference on Developments in Language Theory, DLT 2018, held in Tokyo, Japan, in September 2018. The 39 full papers presented&nbsp; in this volume were carefully&nbsp;reviewed and...",True,2018-09-03T00:00:00,Sep 2018,2,97,150,programming
Rules and Reasoning,96333356,73.51399426,Christoph Benzmüller,Springer International Publishing,2018,"Second International Joint Conference, RuleML+RR 2018, Luxembourg, Luxembourg, September 18–21, 2018, Proceedings",,"This book constitutes the proceedings of the&nbsp; International Joint Conference on Rules and Reasoning, RuleML+RR 2018, held in Luxembourg during September 2018. This is the second conference of a new series, joining the efforts of two existing...",True,2018-08-23T00:00:00,Aug 2018,4,97,150,programming
The Lattice of Subquasivarieties of a Locally Finite Quasivariety,96358015,73.51399426,Jennifer Hyndman,Springer International Publishing,2018,,,This book discusses the ways in which the algebras in a locally finite quasivariety determine its lattice of subquasivarieties.&nbsp; The book starts with a clear and comprehensive presentation of the basic structure theory of quasivariety...,True,2018-08-28T00:00:00,Aug 2018,2,97,150,programming
Static Analysis,96357994,73.51399426,Andreas Podelski,Springer International Publishing,2018,"25th International Symposium, SAS 2018, Freiburg, Germany, August 29–31, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 25th International&nbsp;Static Analysis Symposium, SAS 2018, held in Freiburg, Germany, in August&nbsp;2018.The 18 papers presented in this volume were carefully reviewed and&nbsp;selected from...",True,2018-08-28T00:00:00,Aug 2018,1,97,150,programming
Snake Charming - The Musical Python,96357122,58.80825426,Iain Gray,Springer International Publishing,2017,,,"This book is an innovative introduction to Python and its audio-visual capabilities for beginning programmers; a resource for expert programmers and of interest to anyone involved in music. It is structured around four extensible, audio-visual...",True,2017-09-21T00:00:00,Sep 2017,1,97,150,programming
Systems Programming in Unix/Linux,96357138,88.21973426,K.C. Wang,Springer International Publishing,2018,,,"Covering all the essential components of Unix/Linux, including process management, concurrent programming, timer and time service, file systems and network programming, this textbook emphasizes programming practice in the Unix/Linux environment....",True,2018-08-27T00:00:00,Aug 2018,1,97,150,programming
Rewriting Logic and Its Applications,138544914,73.51399426,Vlad Rusu,Springer International Publishing,2018,"12th International Workshop, WRLA 2018, Held as a Satellite Event of ETAPS, Thessaloniki, Greece, June 14-15, 2018, Proceedings",,"This book constitutes revised selected papers from the 12th International Workshop on Rewriting Logic and Its Applications, WRLA 2018, held in Thessaloniki, Greece, in June 2018. The 12 full papers presented in this volume were carefully...",True,2018-09-07T00:00:00,Sep 2018,1,97,150,programming
Programming with Actors,138544019,73.51399426,Alessandro Ricci,Springer International Publishing,2018,State-of-the-Art and Research Perspectives,,The set of papers collected in this issue originated from the AGERE! Workshop series - the last edition was held in 2017 - and concern the application of actor-based approaches to mainstream application domains and the discussion of related...,True,2018-09-06T00:00:00,Sep 2018,2,97,150,programming
Reachability Problems,138557520,73.51399426,Igor Potapov,Springer International Publishing,2018,"12th International Conference, RP 2018, Marseille, France, September 24-26, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 12th International Conference on Reachability Problems, RP 2018, held in Marseille, France, in September 2018.The 11 full papers presented were carefully reviewed and selected from 21...",True,2018-09-13T00:00:00,Sep 2018,2,97,150,programming
Introduction to Parallel Computing,138616184,58.80825426,Roman Trobec,Springer International Publishing,2018,From Algorithms to Programming on State-of-the-Art Platforms,,"&lt;p&gt;Advancements in microprocessor architecture, interconnection technology, and software development have fueled rapid growth in parallel and distributed computing. However, this development is only of practical benefit if it is accompanied...",True,2018-09-27T00:00:00,Sep 2018,4,97,150,programming
Verification and Evaluation of Computer and Communication Systems,138601981,73.51399426,Mohamed Faouzi Atig,Springer International Publishing,2018,"12th International Conference, VECoS 2018, Grenoble, France, September 26–28, 2018, Proceedings",,"This book constitutes the proceedings of the 12th International Conference on Veriﬁcation and Evaluation of Computer and Communication Systems ( VECoS 2018) held at Grenoble, France, in September 2018.The 11 full papers in this volume, presented...",True,2018-09-19T00:00:00,Sep 2018,4,97,150,programming
Computational Logistics,138602444,73.51399426,Raffaele Cerulli,Springer International Publishing,2018,"9th International Conference, ICCL 2018, Vietri sul Mare, Italy, October 1–3, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 9th International Conference on Computational Logistics, ICCL 2018, held in Vietri sul Mare, Italy, in October 2018. The 32 full papers presented were carefully reviewed and selected from 71...",True,2018-09-19T00:00:00,Sep 2018,3,97,150,programming
Web and Internet Economics,209550159,73.51399426,George Christodoulou,Springer International Publishing,2018,"14th International Conference, WINE 2018, Oxford, UK, December 15–17, 2018, Proceedings",,"This book constitutes the thoroughly refereed proceedings of the 14th International Conference on Web and Internet Economics, WINE 2018, held in Oxford, UK, in December 2018. The 28 full papers presented were carefully reviewed and selected from...",True,2018-12-03T00:00:00,Dec 2018,2,97,150,programming
Models of Computation for Big Data,209550809,95.57260426,Rajendra Akerkar,Springer International Publishing,2018,,,The big data tsunami changes the perspective of industrial and academic research in how they address both foundational questions and practical applications. This calls for a paradigm shift in algorithms and&nbsp;the underlying mathematical...,True,2018-12-04T00:00:00,Dec 2018,1,97,150,programming
Theory and Practice of Natural Computing,209550794,73.51399426,David Fagan,Springer International Publishing,2018,"7th International Conference, TPNC 2018, Dublin, Ireland, December 12–14, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 7th International Conference on Theory and Practice of Natural Computing, TPNC 2017, held in Dublin, Ireland, in December 2018.&nbsp;The 35 full papers presented in this book, together with one...",True,2018-12-05T00:00:00,Dec 2018,4,97,150,programming
Combinatorial Optimization and Applications,209551387,73.51399426,Donghyun Kim,Springer International Publishing,2018,"12th International Conference, COCOA 2018, Atlanta, GA, USA, December 15-17, 2018, Proceedings",,"The conference proceeding &nbsp;LNCS 11346 constitutes the refereed proceedings of the 12th International Conference on Combinatorial Optimization and Applications, COCOA 2018,&nbsp;held in Atlanta, GA, USA, in December 2018.The 50 full papers...",True,2018-12-06T00:00:00,Dec 2018,3,97,150,programming
Structural Information and Communication Complexity,209521419,73.51399426,Zvi Lotker,Springer International Publishing,2018,"25th International Colloquium, SIROCCO 2018, Ma'ale HaHamisha, Israel, June 18-21, 2018, Revised Selected Papers",,"This book constitutes&nbsp; the refereed post-conference proceedings of the 25th International Colloquium on Structural Information and Communication Complexity, SIROCCO 2018, held in Ma'ale HaHamisha, Israel, in June 2018.The 23 full papers and...",True,2018-10-30T00:00:00,Oct 2018,2,97,150,programming
Logics for Computer Science,209527308,161.74843426,Anita Wasilewska,Springer International Publishing,2018,Classical and Non-Classical,,"Providing an in-depth introduction to fundamental&nbsp;classical and non-classical logics, this textbook offers a comprehensive survey of logics for computer scientists. Logics for Computer Science&nbsp;contains intuitive introductory chapters...",True,2018-11-03T00:00:00,Nov 2018,1,97,150,programming
Theoretical Aspects of Computing – ICTAC 2018,138627486,117.63121426,Bernd Fischer,Springer International Publishing,2018,"15th International Colloquium, Stellenbosch, South Africa, October 16–19, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 15th International Colloquium on Theoretical Aspects of Computing, ICTAC 2018, held in Stellenbosch, South Africa, in October 2018. The 25 revised full papers presented together with two...",True,2018-10-13T00:00:00,Oct 2018,2,97,150,programming
Algorithms and Architectures for Parallel Processing,209632482,73.51399426,Ting Hu,Springer International Publishing,2018,"ICA3PP 2018 International Workshops, Guangzhou, China, November 15-17, 2018, Proceedings",,"This book constitutes the workshop proceedings of the 18th International Conference on Algorithms and Architectures for Parallel Processing, ICA3PP 2018, held in Guangzhou, China, in November 2018.The 24 full papers presented were carefully...",True,2018-12-29T00:00:00,Dec 2018,4,97,150,programming
Learning and Intelligent Optimization,209632483,73.51399426,Roberto Battiti,Springer International Publishing,2018,"12th International Conference, LION 12, Kalamata, Greece, June 10–15, 2018, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 12th International Conference on Learning and Intelligent Optimization, LION 12, held in Kalamata, Greece, in June 2018. The 28 full papers and 12 short papers...",True,2018-12-31T00:00:00,Dec 2018,4,97,150,programming
SOFSEM 2019: Theory and Practice of Computer Science,209632495,73.51399426,Barbara Catania,Springer International Publishing,2019,"45th International Conference on Current Trends in Theory and Practice of Computer Science, Nový Smokovec, Slovakia, January 27-30, 2019, Proceedings",,"This book constitutes the refereed proceedings of the 45th International Conference on Current Trends in Theory and Practice of Computer Science, SOFSEM 2019, held in Nový Smokovec, Slovakia, in January 2019. The 34 full papers presented together...",True,2019-01-10T00:00:00,Jan 2019,4,97,150,programming
Numerical Methods and Applications,209632499,73.51399426,Geno Nikolov,Springer International Publishing,2019,"9th International Conference, NMA 2018, Borovets, Bulgaria, August 20-24, 2018, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 9th International Conference on Numerical Methods and Applications, NMA 2018, held in Borovets, Bulgaria, in August 2018.The 56 revised regular papers presented...",True,2019-01-21T00:00:00,Jan 2019,3,97,150,programming
"Verification, Model Checking, and Abstract Interpretation",209632525,73.51399426,Constantin Enea,Springer International Publishing,2019,"20th International Conference, VMCAI 2019, Cascais, Portugal, January 13–15, 2019, Proceedings",,"This book constitutes the refereed proceedings of the 20th International Conference on Verification, Model Checking, and Abstract&nbsp;Interpretation, VMCAI 2019, held in Cascais, Portugal, in January 2019.The 27 full papers presented together...",True,2019-01-10T00:00:00,Jan 2019,2,97,150,programming
Cohesive Subgraph Computation over Large Sparse Graphs,209632859,73.51399426,Lijun Chang,Springer International Publishing,2018,"Algorithms, Data Structures, and Programming Techniques",,"This book is considered the first extended survey on algorithms and techniques for efficient cohesive subgraph computation. With rapid development of information technology, huge volumes of graph data are accumulated. An availability of rich graph...",True,2018-12-24T00:00:00,Dec 2018,2,97,150,programming
Graph Drawing and Network Visualization,209557383,73.51399426,Therese Biedl,Springer International Publishing,2018,"26th International Symposium, GD 2018, Barcelona, Spain, September 26-28, 2018, Proceedings",,"This book constitutes the refereed proceedings of the 26th International Symposium on Graph Drawing and Network Visualization, GD 2018, held in Barcelona, Spain, in September 2018. The 41 full papers presented in this volume were carefully...",True,2018-12-17T00:00:00,Dec 2018,2,97,150,programming
Language and Automata Theory and Applications,209636455,73.51399426,Carlos Martín-Vide,Springer International Publishing,2019,"13th International Conference, LATA 2019, St. Petersburg, Russia, March 26-29, 2019, Proceedings",,"This book constitutes the refereed proceedings of the 13th International Conference on Language and Automata Theory and Applications, LATA 2019, held in St. Petersburg, Russia, in March 2019.The 31 revised full papers presented together with 5...",True,2019-03-12T00:00:00,Mar 2019,3,97,150,programming
Approximation and Online Algorithms,209547887,73.51399426,Leah Epstein,Springer International Publishing,2018,"16th International Workshop, WAOA 2018, Helsinki, Finland, August 23-24, 2018, Revised Selected Papers",,"This book constitutes the thoroughly refereed workshop post-proceedings of the 16th International Workshop on Approximation and Online Algorithms, WAOA 2018, held in Helsinki, Finland, in August 2018 as part of ALGO 2018. The 19 revised full...",True,2018-11-28T00:00:00,Nov 2018,2,97,150,programming
Algorithms and Architectures for Parallel Processing,209552062,73.51399426,Jaideep Vaidya,Springer International Publishing,2018,"18th International Conference, ICA3PP 2018, Guangzhou, China, November 15-17, 2018, Proceedings, Part II",,"The four-volume set LNCS 11334-11337 constitutes the&nbsp;proceedings of the 18th International Conference on Algorithms and Architectures for Parallel Processing, ICA3PP 2018, held in Guangzhou, China, in November 2018.The 141 full and 50 short...",True,2018-12-07T00:00:00,Dec 2018,2,97,150,programming
Algorithms and Architectures for Parallel Processing,209552063,73.51399426,Jaideep Vaidya,Springer International Publishing,2018,"18th International Conference, ICA3PP 2018, Guangzhou, China, November 15-17, 2018, Proceedings, Part IV",,"The four-volume set LNCS 11334-11337 constitutes the&nbsp;proceedings of the 18th International Conference on Algorithms and Architectures for Parallel Processing, ICA3PP 2018, held in Guangzhou, China, in November 2018.The 141 full and 50 short...",True,2018-12-07T00:00:00,Dec 2018,2,97,150,programming
Algorithms and Architectures for Parallel Processing,209552059,73.51399426,Jaideep Vaidya,Springer International Publishing,2018,"18th International Conference, ICA3PP 2018, Guangzhou, China, November 15-17, 2018, Proceedings, Part I",,"The four-volume set LNCS 11334-11337 constitutes the&nbsp;proceedings of the 18th International Conference on Algorithms and Architectures for Parallel Processing, ICA3PP 2018, held in Guangzhou, China, in November 2018.The 141 full and 50 short...",True,2018-12-06T00:00:00,Dec 2018,2,97,150,programming
Algorithms and Architectures for Parallel Processing,209552061,73.51399426,Jaideep Vaidya,Springer International Publishing,2018,"18th International Conference, ICA3PP 2018, Guangzhou, China, November 15-17, 2018, Proceedings, Part III",,"The four-volume set LNCS 11334-11337 constitutes the&nbsp;proceedings of the 18th International Conference on Algorithms and Architectures for Parallel Processing, ICA3PP 2018, held in Guangzhou, China, in November 2018.The 141 full and 50 short...",True,2018-12-07T00:00:00,Dec 2018,2,97,150,programming
Functional and Constraint Logic Programming,209640352,73.51399426,Josep Silva,Springer International Publishing,2019,"26th International Workshop, WFLP 2018, Frankfurt/Main, Germany, September 6, 2018, Revised Selected Papers",,"This book constitutes the refereed post-conference proceedings of the 26th&nbsp;International Workshop on Functional and Constraint Logic Programming,&nbsp;WFLP 2018, held in&nbsp;Frankfurt/Main, Germany, in September&nbsp;2018.&nbsp;From the 19...",True,2019-03-15T00:00:00,Mar 2019,1,97,150,programming
Designing Thriving Systems,209661483,132.33695426,Leslie J. Waguespack,Springer International Publishing,2019,Marrying Technical Rationality and Appreciative Systems,,"This monograph illuminates a design mindset for systems, artefacts, that not only survive, but&nbsp;thrive.Of itself an artefact is devoid of design quality – until encountered in a specific social context by&nbsp;human attendants. Design quality...",True,2019-04-10T00:00:00,Apr 2019,1,97,150,programming
Fair Scheduling in High Performance Computing Environments,209666846,132.33695426,Art Sedighi,Springer International Publishing,2019,,,This book introduces a new scheduler to fairly and efficiently distribute system resources to many users of varying usage patterns compete for them in large shared computing environments.&nbsp; The Rawlsian Fair scheduler developed for this effort is...,True,2019-04-17T00:00:00,Apr 2019,2,97,150,programming
Algorithmic Aspects of Cloud Computing,209671564,73.51399426,Yann Disser,Springer International Publishing,2019,"4th International Symposium, ALGOCLOUD 2018, Helsinki, Finland, August 20–21, 2018, Revised Selected Papers",,"This book constitutes the refereed post-conference proceedings of the 4th International Symposium on Algorithmic Aspects of Cloud Computing, ALGOCLOUD 2018, held in Helsinki, Finland, in August 2018.The 11 revised full papers were carefully...",True,2019-04-27T00:00:00,Apr 2019,2,97,150,programming
Algorithms and Complexity,209688142,95.57260426,Pinar Heggernes,Springer International Publishing,2019,"11th International Conference, CIAC 2019, Rome, Italy, May 27–29, 2019, Proceedings",,"This book constitutes the refereed conference proceedings of the 11th International Conference on Algorithms and Complexity, CIAC 2019, held in Rome, Italy, in May 2019.The 30 full papers were carefully reviewed and selected from 95 submissions....",True,2019-05-20T00:00:00,May 2019,1,97,150,programming
Unconventional Computation and Natural Computation,209691674,83.80801226,Ian McQuillan,Springer International Publishing,2019,"18th International Conference, UCNC 2019, Tokyo, Japan, June 3–7, 2019, Proceedings",,"This book constitutes the proceedings of the 18th International Conference on Unconventional Computation and Natural Computation, UCNC 2019, held in Tokyo, Japan, in June 2019.The 19 full papers presented were carefully reviewed and selected from...",True,2019-05-27T00:00:00,May 2019,2,97,150,programming
Reuse in the Big Data Era,209719348,73.51399426,Xin Peng,Springer International Publishing,2019,"18th International Conference on Software and Systems Reuse, ICSR 2019, Cincinnati, OH, USA, June 26–28, 2019, Proceedings",,"This book constitutes the proceedings of the 18th International Conference on Software and Systems Reuse, ICSR 2019, held in Cincinnati, Ohio, USA in June 2019. The 13 research papers included in this book were carefully reviewed and selected from...",True,2019-06-18T00:00:00,Jun 2019,3,97,150,programming
Trends in Functional Programming,209633940,73.51399426,David Van Horn,Springer International Publishing,2019,"17th International Conference, TFP 2016, College Park, MD, USA, June 8-10, 2016, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 17th International Conference on Trends in Functional Programming, TFP 2016, held in College Park, USA, in June 2016.The 10 full papers presented in this volume were carefully reviewed and...",True,2019-02-20T00:00:00,Feb 2019,2,97,150,programming
Evolutionary Multi-Criterion Optimization,209634051,132.33695426,Kalyanmoy Deb,Springer International Publishing,2019,"10th International Conference, EMO 2019, East Lansing, MI, USA, March 10-13, 2019, Proceedings",,"This book constitutes the refereed proceedings of the 10th International&nbsp;Conference on Evolutionary Multi-Criterion Optimization, EMO 2019 held&nbsp;in East Lansing, MI, USA, in March 2019.The 59 revised full papers&nbsp;were carefully...",True,2019-02-28T00:00:00,Feb 2019,7,97,150,programming
Algorithms and Discrete Applied Mathematics,209633364,73.51399426,Sudebkumar Prasant Pal,Springer International Publishing,2019,"5th International Conference, CALDAM 2019, Kharagpur, India, February 14-16, 2019, Proceedings",,"This book constitutes the proceedings of the 5th International Conference on Algorithms and Discrete Applied Mathematics, CALDAM 2019, held in Kharagpur, India, in February 2019.The 22 papers presented together with 3 invited papers in this...",True,2019-02-04T00:00:00,Feb 2019,2,97,150,programming
Recent Trends in Algebraic Development Techniques,209724290,73.51399426,José Luiz Fiadeiro,Springer International Publishing,2019,"24th IFIP WG 1.3 International Workshop, WADT 2018, Egham, UK, July 2–5, 2018, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 24th IFIP WG 1.3 International Workshop on Algebraic Development Techniques, WADT 2018, held in&nbsp;Egham, UK in July 2018.&nbsp;&nbsp;The 9 revised papers presented...",True,2019-06-25T00:00:00,Jun 2019,2,97,150,programming
Algorithms for Sensor Systems,209633734,73.51399426,Seth Gilbert,Springer International Publishing,2019,"14th International Symposium on Algorithms and Experiments for Wireless Sensor Networks, ALGOSENSORS 2018, Helsinki, Finland, August 23–24, 2018, Revised Selected Papers",,"This book constitutes revised selected papers from the 14th&nbsp;International Symposium on Algorithms and Experiments for Wireless&nbsp;Sensor Networks, ALGOSENSORS 2018, held in Helsinki, Finland, in August 2018.The 15 full papers presented in...",True,2019-02-14T00:00:00,Feb 2019,3,97,150,programming
