Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Speaking JavaScript,1640497,45.99,Axel Rauschmayer,O'Reilly Media,2014,An In-Depth Guide for Programmers,,"Like it or not, JavaScript is everywhere these days—from browser to server to mobile—and now you, too, need to learn the language or dive deeper than you have. This concise book guides you into and through JavaScript, written by a veteran programmer who once found himself in the same position. Speaking JavaScript helps you approach the language...",True,2014-02-25T00:00:00,Feb 2014,1,97,150,Program_lang
Efficient Android Threading,1693799,45.99,Anders Goransson,O'Reilly Media,2014,Asynchronous Processing Techniques for Android Applications,,"Multithreading is essential if you want to create an Android app with a great user experience, but how do you know which techniques can help solve your problem? This practical book describes many asynchronous mechanisms available in the Android SDK, and provides guidelines for selecting the ones most appropriate for the app you’re building....",True,2014-05-22T00:00:00,May 2014,1,97,150,Program_lang
Building Web Apps with Ember.js,1732309,25.99,Jesse Cravens,O'Reilly Media,2014,Write Ambitious JavaScript,,"If you’re a web developer interested in building scalable single-page applications—full-stack, browser-based apps that connect to a backend—this practical guide shows you how to use Ember.js, the popular JavaScript framework based on the model-view-controller (MVC) architectural pattern. Through the course of the book, you’ll learn how to build...",True,2014-07-10T00:00:00,Jul 2014,2,97,150,Program_lang
Node.js for Embedded Systems,95573777,29.99,Patrick Mulder,O'Reilly Media,2016,Using Web Technologies to Build Connected Devices,,"How can we build bridges from the digital world of the Internet to the analog world that surrounds us? By bringing accessibility to embedded components such as sensors and microcontrollers, JavaScript and Node.js might shape the world of physical computing as they did for web browsers. This practical guide shows hardware and software engineers,...",True,2016-10-10T00:00:00,Oct 2016,2,97,150,Program_lang
Sams Teach Yourself XSLT in 21 Days,194547,43.54494795,Michiel Van Otegem,Pearson Education,2002,,,"This is the eBook version of the printed book. If the print book includes a CD-ROM, this content is not included within the eBook version. The book covers XSLT and Xpath (as a part of XSLT), as these topics have everything to do with processing XML. It will also cover XML from an XSLT processing and design point of view. Other XML technologies...",True,2002-01-31T00:00:00,Jan 2002,1,97,150,Program_lang
ppk on JavaScript,273082,48.98976795,Peter-Paul Koch,Pearson Education,1753,,,"Whether you're an old-school scripter who needs to modernize your JavaScripting skills or a standards-aware Web developer who needs best practices and code examples, you'll welcome this guide from a JavaScript master. Other JavaScript books use example scripts that have little bearing on real-world Web development and are useful only...",True,2006-09-26T00:00:00,Jan 1753,1,97,150,Program_lang
Eclipse Web Tools Platform,292737,54.43458795,Naci Dai,Pearson Education,1753,Developing Java Web Applications,,"Discover WTP, the New End-to-End Toolset for Java-Based Web Development The Eclipse Web Tools Platform (WTP) seamlessly integrates all the tools today’s Java Web developer needs. WTP is both an unprecedented Open Source resource for working developers and a powerful foundation for state-of-the-art commercial products. Eclipse Web...",True,2007-05-21T00:00:00,Jan 1753,3,97,150,Program_lang
Filthy Rich Clients,317685,54.43458795,Chet Haase,Pearson Education,1753,Developing Animated and Graphical Effects for Desktop Java Applications,,"Filthy Rich Clients refers to ultra-graphically rich applications that ooze cool. They suck the user in from the outset and hang on to them with a death grip of excitement. Filthy Rich Clients: Developing Animated and Graphical Effects for Desktop Java™ Applications shows you how to build better, more effective, cooler desktop...",True,2007-08-09T00:00:00,Jan 1753,2,97,150,Program_lang
"Rails Way, The",432108,59.87940795,Obie Fernandez,Pearson Education,2007,,,"This is the eBook version of the printed book. If the print book includes a CD-ROM, this content is not included within the eBook version. The expert guide to building Ruby on Rails applications &nbsp; Ruby on Rails strips complexity from the...",True,2007-11-16T00:00:00,Nov 2007,1,97,150,Program_lang
HTML Manual of Style,589405,32.65530795,Larry Aronson,Pearson Education,1753,"A Clear, Concise Reference for Hypertext Markup Language (including HTML5)", (4th ed.),"THE CLASSIC WEB AUTHORING GUIDE, NOW 100% UPDATED AND BETTER THAN EVER! &nbsp; If it’s for the Web, this book will help you create it…faster, smarter, better! Don’t settle for canned templates or boilerplate designs! Take control, with the classic guide to HTML web authoring…now completely revised for the latest techniques and...",True,2010-10-21T00:00:00,Jan 1753,1,97,150,Program_lang
Developing Flex 4 Components,635468,48.98976795,Mike E. Jones,Pearson Education,1753,Using ActionScript & MXML to Extend Flex and AIR Applications,,"The Complete Insider’s Guide to Building State-of-the-Art Components with Adobe’s Flex 4 Platform &nbsp; Using Adobe’s Flex 4 framework, developers can build rich, immersive solutions more easily and quickly than ever. Much of Flex 4’s remarkable power is based on its component-based approach. Adobe provides many components “out of the...",True,2011-01-10T00:00:00,Jan 1753,1,97,150,Program_lang
Visual Basic 2012 Unleashed,1109601,65.32422795,Alessandro Del Sole,Pearson Education,1753,, (2nd ed.),"Normal 0 false false false MicrosoftInternetExplorer4 Fully updated for Windows 8 support, .NET 4.5, and Windows Phone development, this is the most comprehensive, practical reference to modern programming with Visual Basic 2012. Written by Visual Basic MVP Alessandro Del Sole, a long-time leader of the global VB community, this...",True,2013-01-17T00:00:00,Jan 1753,1,97,150,Program_lang
Start Here! Learn Microsoft Visual Basic 2012,1663637,38.10012795,Michael Halvorson,Pearson Education,1753,,,"Ready to learn Microsoft Visual Basic? Start Here! Learn the fundamentals of modern programming with Visual Basic 2012—and begin building your first Windows 8 apps for the desktop. If you have absolutely no previous experience with Visual Basic, no problem—simply start here! This book introduces must-know concepts and techniques...",True,2012-12-15T00:00:00,Jan 1753,1,97,150,Program_lang
Scratch 2.0 Sams Teach Yourself in 24 Hours,1718685,32.65530795,Timothy L. Warner,Pearson Education,1753,,,"In Full Color! In just 24 sessions of one hour or less, learn how to make your own animations, games, simulations, and interactive stories with MIT Media Lab’s amazingly easy Scratch 2.0! Using this book’s straightforward, step-by-step approach, you’ll walk through everything from joining the global Scratch community to adding...",True,2014-06-17T00:00:00,Jan 1753,1,97,150,Program_lang
Learning Regular Expressions,96167965,38.10012795,Ben Forta,Pearson Education,2018,,,"Regular expression experts have long been armed with an incredibly powerful tool, one that can be used to perform all sorts of sophisticated text processing and manipulation in just about every language and on every platform. That’s the good news. The bad news is that for too long, regular expressions have been the exclusive property of only the...",True,2018-05-01T00:00:00,May 2018,1,97,150,Program_lang
Learn Ruby the Hard Way,1879360,43.54494795,Zed A. Shaw,Pearson Education,2014,A Simple and Idiomatic Introduction to the Imaginative World Of Computational Thinking with Code, (3rd ed.),"Zed Shaw has perfected the world’s best system for learning Ruby. Follow it and you will succeed–just like the hundreds of thousands of beginners Zed has taught to date! You bring the discipline, commitment, and persistence; the author supplies everything else. In Learn Ruby the Hard Way, Third Edition, you’ll learn Ruby by working through 52...",True,2014-11-24T00:00:00,Nov 2014,1,97,150,Program_lang
Learning Progressive Web Apps,209956006,43.54494795,John M Wargo,Pearson Education,2020,,,"Use Service Workers to Turbocharge Your Web Apps “You have made an excellent decision in picking up this book. If I was just starting on my learning path to mastery of Progressive Web Apps, there are not many folks I would trust more to get me there than John.” —Simon MacDonald, Developer Advocate, Adobe Software developers have...",True,2020-02-18T00:00:00,Feb 2020,1,97,150,Program_lang
Ajax for Web Application Developers,275278,38.10012795,Kris Hadlock,Pearson Education,2006,,,"Reusable components and patterns for Ajax-driven applications &nbsp; Ajax is one of the latest and greatest ways to improve users’ online experience and create new and innovative web functionality. By allowing specific parts of a web page to be displayed without refreshing the entire page, Ajax significantly enhances the experience of...",True,2006-10-30T00:00:00,Oct 2006,1,97,150,Program_lang
Java Phrasebook,688437,19.04325795,Timothy R. Fisher,Pearson Education,2006,,,Essential Code and Commands &nbsp; Java Phrasebook gives you the code phrases you need to quickly and effectively complete your programming projects in Java. &nbsp; Concise and Accessible Easy to carry and easy to use—lets you ditch all those bulky books for one portable guide &nbsp; Flexible and Functional Packed with more than 100...,True,2006-11-06T00:00:00,Nov 2006,1,97,150,Program_lang
