Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Building A Wireless Office,309827,136.1205,Gilbert Held,CRC Press,2002,,,"Sales of IEEE 802.11x compliant wireless LANs are literally exploding. Unfortunately the manuals that accompany the equipment do not address topics such as site selection, equipment interoperability with products from different vendors, how to acquire and configure different firewalls, network address translation, and router software that becomes n",True,2002-08-29T00:00:00,Aug 2002,1,97,150,networking
The ABCs of TCP/IP,309831,144.00320672,Gilbert Held,CRC Press,2002,, (2nd ed.),Advances in networking and communications hardware based upon the TCP/IP protocol suite are opening up a new range of technologies with the potential to contribute considerably to our daily lives.,True,2002-10-29T00:00:00,Oct 2002,1,97,150,networking
Management of International Networks,314943,71.99303072,Floris van den Broek,CRC Press,1999,Cost-Effective Strategies for the New Telecom Regulations and Services,,"Effective management of a communications network can be a difficult and costly activity, and even more so when the network crosses international borders. International network managers face a number of issues that are crucial to strategic decision-making, including the varying telecommunications regulations, operators, and services found within-as",True,1999-09-28T00:00:00,Sep 1999,1,97,150,networking
The Internet of Things,332988,71.99303072,Lu Yan,CRC Press,2008,From RFID to the Next-Generation Pervasive Networked Systems,,"Ubiquitous and pervasive technologies such as RFID and smart computing promise a world of networked and interconnected devices. Everything from tires to toothbrushes could soon be in communications range, heralding the dawn of an era in which today's Internet of People gives way to tomorrow's Internet of Things - where billions of obje",True,2008-03-05T00:00:00,Mar 2008,4,97,150,networking
Carrier Ethernet,359929,71.99303072,Gilbert Held,CRC Press,2008,Providing the Need for Speed,,"Facilitating high data transfers over long distances at a reasonable cost, Carrier Ethernet is solidifying its fundamental position as the core of next-generation networks. Since it first dazzled the IT world 40 years ago with its ability to move data over local networks, Ethernet has dramatically evolved in both form and function. And now, Carrier",True,2008-03-11T00:00:00,Mar 2008,1,97,150,networking
High-Speed Cisco Networks,359977,164.57754272,John R. Vacca,CRC Press,2001,"Planning, Design, and Implementation",,"High-Speed Cisco Networks: Planning, Design, and Implementation covers LAN/WAN technology and its benefits. The book lays out Cisco's complete line of products and describes their features and best applications. It provides critical details on routers and servers, switches and hubs, security products, network management tools, ATM products,...",True,2001-12-21T00:00:00,Dec 2001,1,97,150,networking
VoIP Handbook,381270,83.99472672,Syed A. Ahson,CRC Press,2018,"Applications, Technologies, Reliability, and Security",,"From basic concepts to future research directions, the VoIP Handbook provides technical information on all aspects of VoIP. Expert contributors explore the range of VoIP applications, including smart phones and access to emergency services. Highlighting the security threats and vulnerabilities related to VoIP technologies, the text discusses...",True,2018-10-08T00:00:00,Oct 2018,2,97,150,networking
SIP Handbook,427025,308.61504,Syed A. Ahson,CRC Press,2018,"Services, Technologies, and Security of Session Initiation Protocol",,"Widely adopted by service providers to enable IP telephony, instant messaging, and other data services, SIP is the signaling protocol of choice for advanced multimedia communications signaling. Compiled by noted engineering experts Syed Ahson and Mohammad Ilyas, SIP Handbook: Services, Technologies, and Security of Session Initiation Protocol...",True,2018-10-03T00:00:00,Oct 2018,2,97,150,networking
Vehicular Networks,427071,119.99981472,Stephan Olariu,CRC Press,2009,From Theory to Practice,,"In spite of their importance and potential societal impact, there is currently no comprehensive source of information about vehicular ad hoc networks (VANETs). Cohesively integrating the state of the art in this emerging field, Vehicular Networks: From Theory to Practice elucidates many issues involved in vehicular networking, including traffic eng",True,2009-03-17T00:00:00,Mar 2009,2,97,150,networking
Cloud Computing and Software Services,555694,119.99981472,Syed A. Ahson,CRC Press,2010,Theory and Techniques,,"Whether you're already in the cloud, or determining whether or not it makes sense for your organization, Cloud Computing and Software Services: Theory and Techniques provides the technical understanding needed to develop and maintain state-of-the-art cloud computing and software services. From basic concepts and recent research findings to fut",True,2010-07-19T00:00:00,Jul 2010,2,97,150,networking
Location-Based Services Handbook,565780,119.99981472,Syed A. Ahson,CRC Press,2018,"Applications, Technologies, and Security",,"Location-Based Services Handbook: Applications, Technologies, and Security is a comprehensive reference containing all aspects of essential technical information on location-based services (LBS) technology. With broad coverage ranging from basic concepts to research-grade material, it presents a much-needed overview of technologies for...",True,2018-09-03T00:00:00,Sep 2018,2,97,150,networking
Reliable Control and Filtering of Linear Systems with Adaptive Mechanisms,581729,83.99472672,Guang-Hong Yang,CRC Press,2018,,,This book reports on a new method of fault tolerant control based on the authors’ research findings. The authors develop a theoretical framework for reliable control in linear systems with adaptive mechanisms. They also present guidelines for designing control systems with guaranteed stability and desired performance in the presence of...,True,2018-09-03T00:00:00,Sep 2018,2,97,150,networking
Advances in Network Management,589880,71.99303072,Jianguo Ding,CRC Press,2016,,,"Over the past two decades, business volume of hardware and software in the U.S has decreased by about seventy percent, while the cost of management and support has grown from $20 billion to $140 billion. With close to seventy percent of this growing figure being spent on the management of legacy systems and only thirty percent on new systems, impro",True,2016-04-19T00:00:00,Apr 2016,1,97,150,networking
Security of Self-Organizing Networks,599718,97.71095072,Al-Sakib Khan Pathan,CRC Press,2016,"MANET, WSN, WMN, VANET",,"An exploration of security issues in self-organizing networks, this book reflects the latest research and advances to address security issues from many different angles. It covers general security topics and defines often-used terms, setting the foundation for the following chapters. The author discusses security issues in MANET and VANET and...",True,2016-04-19T00:00:00,Apr 2016,1,97,150,networking
Introduction to Contextual Processing,625007,102.85453472,Gregory Vert,CRC Press,2016,Theory and Applications,,"Helping to advance a valuable paradigm shift in the next generation and processing of knowledge, this seminal work provides a comprehensive model for constructing a contextually based processing system that can support advanced semantic web and cloud computing capabilities at a global scale. It explores the components of the system, the...",True,2016-04-19T00:00:00,Apr 2016,3,97,150,networking
Mobile Web 2.0,665550,71.99303072,Syed A. Ahson,CRC Press,2010,Developing and Delivering Services to Mobile Devices,,"From basic concepts to research grade material, this volume covers the range of technical topics related to Mobile Web 2.0. More than 50 pioneering experts identify the major challenges in Mobile Web 2.0 applications and provide authoritative insight into the latest advances in the field. The text details a conceptual framework that provides...",True,2010-12-07T00:00:00,Dec 2010,2,97,150,networking
Mobile Web 2.0,665550,71.99303072,Syed A. Ahson,CRC Press,2010,Developing and Delivering Services to Mobile Devices,,"From basic concepts to research grade material, this volume covers the range of technical topics related to Mobile Web 2.0. More than 50 pioneering experts identify the major challenges in Mobile Web 2.0 applications and provide authoritative insight into the latest advances in the field. The text details a conceptual framework that provides...",True,2010-12-07T00:00:00,Dec 2010,2,97,150,networking
Synchronization and Control of Multiagent Systems,665639,119.99981472,Dong Sun,CRC Press,2018,,,Multiple intelligent agent systems are commonly used in research requiring complex behavior. Synchronization control provides an advantage in solving the problem of multi-agent coordination. This book focuses on the use of synchronization control to coordinate the group behavior of multiple agents. The author includes numerous real-world applicatio,True,2018-10-08T00:00:00,Oct 2018,1,97,150,networking
Communication Architectures for Systems-on-Chip,800954,111.42717472,José L. Ayala,CRC Press,2018,,,"A presentation of state-of-the-art approaches from an industrial applications perspective, Communication Architectures for Systems-on-Chip shows professionals, researchers, and students how to attack the problem of data communication in the manufacture of SoC architectures. With its lucid illustration of current trends and research improving the...",True,2018-09-03T00:00:00,Sep 2018,1,97,150,networking
