Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Operating Systems and Services,1263290,132.33695426,Ragunathan Rajkumar,Springer US,2012,,,&lt;em&gt;Operating Systems and Services&lt;/em&gt; brings together in one place important contributions and up-to-date research results in this fast moving area. &lt;br/&gt; &lt;em&gt;Operating Systems and Services&lt;/em&gt; serves as an...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,os
Designing BSD Rootkits,95833399,30.95,Joseph Kong,No Starch Press,2007,An Introduction to Kernel Hacking,,"Though rootkits have a fairly negative image, they can be used for both good and evil. Designing BSD Rootkits arms you with the knowledge you need to write offensive rootkits, to defend against malicious ones, and to explore the FreeBSD kernel and operating system in the process.Organized as a tutorial, Designing BSD Rootkits will...",True,2007-04-01T00:00:00,Apr 2007,1,97,150,os
FreeBSD Device Drivers,95833438,53.99,Joseph Kong,No Starch Press,2012,A Guide for the Intrepid,,"Device drivers make it possible for your software to communicate with your hardware, and because every operating system has specific requirements, driver writing is nontrivial. When developing for FreeBSD, you've probably had to scour the Internet and dig through the kernel sources to figure out how to write the drivers you need....",True,2012-05-12T00:00:00,May 2012,1,97,150,os
"Linux Basics for Hackers, 2nd Edition",211013731,43.99,OccupyTheWeb,No Starch Press,2024,,,"The second edition of this bestselling introduction to the Linux operating system for hackers and penetration testers has been fully updated and revised, covering the latest version of Kali.If you&rsquo;re getting started along the exciting path of hacking, cybersecurity, and pentesting, this book is an excellent first step. Using Kali...",False,2024-11-05T00:00:00,Nov 2024,1,97,150,os
"Small, Sharp Software Tools",209742990,44.99,Brian P. Hogan,Pragmatic Bookshelf,2019,Harness the Combinatoric Power of Command-Line Tools and Utilities,,"The command-line interface is making a comeback. That's because developers know that all the best features of your operating system are hidden behind a user interface designed to help average people use the computer. But you're not the average user, and the CLI is the most efficient way to get work done fast. Turn tedious chores into quick...",True,2019-07-16T00:00:00,Jun 2019,1,97,150,os
Get Started in Windows 7,1628487,10.99,Peter MacBride,John Murray Press,2010,An absolute beginner's guide to the Windows 7 operating system,,Get Started in Windows 7 explains all the key aspects of this operating system from the user's angle including: - running programs and managing files - getting online - managing your email - maintaining your system - configuring printers - customising your system. - getting help - using accessories Written for the new user at home or in the...,True,2010-06-25T00:00:00,Jun 2010,1,97,150,os
Computer-Aided Design of User Interfaces V,338074,132.33695426,Gaëlle Calvary,Springer Netherlands,2007,"Proceedings of the Sixth International Conference on Computer-Aided Design of User Interfaces CADUI '06 (6-8 June 2006, Bucharest, Romania)",,"This book gathers the latest experience of experts, research teams and leading organizations involved in computer-aided design of user interfaces of interactive applications. This area investigates how it is desirable and possible to support, to...",True,2007-10-05T00:00:00,Oct 2007,4,97,150,os
Scheduling for Parallel Processing,602998,132.33695426,Maciej Drozdowski,Springer London,2010,,,Overview and Goals This book is dedicated to scheduling for parallel processing. Presenting a research ?eld as broad as this one poses considerable dif?culties. Scheduling for parallel computing is an interdisciplinary subject joining many ?elds...,True,2010-03-14T00:00:00,Mar 2010,1,97,150,os
Understanding Concurrent Systems,973464,73.51399426,A.W. Roscoe,Springer London,2010,,,"CSP notation has been used extensively for teaching and applying concurrency theory, ever since the publication of the text Communicating Sequential Processes by C.A.R. Hoare in 1985. Both a programming language and a specification language, the...",True,2010-10-10T00:00:00,Oct 2010,1,97,150,os
SIMD Programming Manual for Linux and Windows,1251505,132.33695426,Paul Cockshott,Springer London,2013,,,A number of widely used contemporary processors have instruction-set extensions for improved performance in multi-media applications. The aim is to allow operations to proceed on multiple pixels each clock cycle. Such instruction-sets have been...,True,2013-03-09T00:00:00,Mar 2013,2,97,150,os
Essential Linux fast,1258303,73.51399426,Ian Chivers,Springer London,2012,,,"Linux has become increasingly popular as an alternative operating system to Microsoft Windows. This is largely due to its improved performance and ability to run favourite PC applications. If you want to make the switch from Windows, this is the...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,os
A Pathology of Computer Viruses,1281800,73.51399426,David Ferbrache,Springer London,2012,,,The 1980's saw the advent of widespread (and potentially damaging) computer virus infection of both personal computer and mainframe systems. The computer security field has been comparatively slow to react to this emerging situation. It is only...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,os
PC Viruses,1286109,73.51399426,Alan Solomon,Springer London,2012,"Detection, Analysis and Cure",,"PC viruses are not necessarily a major disaster despite what is sometimes written about them. But a virus infection is at the very least a nuisance, and potentially can lead to loss of data. Quite often it is the user's panic reaction to...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,os
Introduction to Operating System Design and Implementation,973443,66.16112426,Michael Kifer,Springer London,2007,The OSP 2 Approach,,"This book is an introduction to the design and implementation of operating systems using OSP 2, the next generation of the highly popular OSP courseware for undergraduate operating system courses. Coverage details process and thread management; memory, resource and I/0 device management; and interprocess communication. The book allows...",True,2007-06-08T00:00:00,Jun 2007,2,97,150,os
Getting Started with Intel Edison,2266998,11.99,Stephanie Moyerman,"Make Community, LLC",2015,"Sensors, Actuators, Bluetooth, and Wi-Fi on the Tiny Atom-Powered Linux Module",,"The Intel Edison is a crowning achievement of Intel's adaptation of its technology into maker-friendly products. They've packed the dual-core power of the Atom CPU, combined it with a sideboard microcontroller brain, and added in Wi-Fi, Bluetooth Low Energy, and a generous amount of RAM (1GB) and flash storage (4GB). This book, written by...",True,2015-11-03T00:00:00,Nov 2015,1,97,150,os
Astuces Pro de la Ligne de Commande Bash,95829305,4.083615,Jason Cannon,Babelcube Inc.,2017,,,"Si vous vous êtes déjà dit, « Il doit y avoir une meilleure façon de faire cela », alors lisez la suite. Ayant utilisé le shell Bash presque tous les jours, depuis plus de 15 ans, j’ai accumulé plusieurs astuces de la ligne de commande qui m’ont économisé du temps et de la frustration. Astuces Pro de la Ligne de Commande Bash est une collection...",True,2017-02-01T00:00:00,Feb 2017,2,97,150,os
Guia Definitivo do Windows 10,210269981,5.0,Hiddenstuff Entertainment,Babelcube Inc.,2021,Dicas & Truques para Economizar Tempo & Usar o Windows 10 Como um Profissional,,"Um guia detalhado para conhecer as dicas e truques do Windows 10. Este guia o ajudará a usar o Windows 10 como um profissional, dicas e truques para economizar tempo.Este livro ensinará como: - Configurar o Windows Explorer- Remova o 'Bing' do microsoft edge- Configurar cortana- Assuma o controle da atualização do Windows 10- Livre-se da tela de...",True,2021-03-22T00:00:00,Mar 2021,2,97,150,os
Guía definitiva para usar Windows 10,210270053,5.0,Hiddenstuff Entertainment,Babelcube Inc.,2021,,,"Este libro en Windows 10 es una breve guía del usuario. Enumera la forma de hacer una variedad de cosas allí usando la barra de búsqueda y dice exactamente en qué hacer clic para realizar muchas acciones necesarias. Básicamente, le dice a alguien cómo navegar por el sistema para poder usarlo de la manera más efectiva.",True,2021-03-22T00:00:00,Mar 2021,2,97,150,os
Le guide ultime de Windows 10,210475129,5.1,Jon Albert,Babelcube Inc.,2022,Conseils et astuces pour gagner du temps et utiliser Windows 10 comme un pro,,"Un guide détaillé pour connaître les trucs et astuces de windows 10. Ce guide vous aidera à utiliser Windows 10 comme un pro, des trucs et astuces pour gagner du temps. Ce livre vous apprendra à : - Configurer l'explorateur Windows - Supprimer 'Bing' de microsoft edge - Configurer cortana - Prendre le contrôle de la mise à jour de Windows 10 -...",True,2022-01-20T00:00:00,Jan 2022,2,97,150,os
Operating Systems for Supercomputers and High Performance Computing,209818361,161.74843426,Balazs Gerofi,Springer Nature Singapore,2019,,,Few works are as timely and critical to the advancement of high performance computing than is this new up-to-date treatise on leading-edge directions of operating systems. It is a first-hand product of many of the leaders in this rapidly evolving field and possibly the most comprehensive.This new and important book masterfully...,True,2019-10-15T00:00:00,Oct 2019,4,97,150,os
Grundkurs Betriebssysteme,1083222,31.60263526,Peter Mandl,Springer Fachmedien Wiesbaden,2012,"Architekturen, Betriebsmittelverwaltung, Synchronisation, Prozesskommunikation", (3rd ed.),"In kompakter und leicht verständlicher Form vermittelt der Autor wichtige Grundkonzepte, Verfahren und Algorithmen, die in modernen Betriebssystemen eingesetzt werden. Anschaulich und mit vielen Bildern wird dargestellt, welche komplexen Aufgaben...",True,2012-11-13T00:00:00,Nov 2012,1,97,150,os
PowerShell für die Windows-Administration,1967939,28.41148968,Peter Monadjemi,Springer Fachmedien Wiesbaden,2014,Ein kompakter und praxisnaher Überblick,,"Das Buch stellt die Windows PowerShell als vielseitiges Werkzeug für die Administration von Windows Server 2008 R2/2012/2012 R2 vor. Es beschreibt zunächst die Kernkonzepte wie Cmdlets, Pipeline und Objekte und stellt danach die PowerShell in der...",True,2014-11-13T00:00:00,Nov 2014,1,97,150,os
Grundkurs Betriebssysteme,2433017,28.41148968,Peter Mandl,Springer Fachmedien Wiesbaden,2014,"Architekturen, Betriebsmittelverwaltung, Synchronisation, Prozesskommunikation, Virtualisierung", (4th ed.),"Das Buch vermittelt in kompakter und leicht verständlicher Form wichtige Grundkonzepte, Verfahren und Algorithmen, die in modernen Betriebssystemen eingesetzt werden. Nach einer Einführung in grundlegende Konzepte und Betriebssystemarchitekturen...",True,2014-09-16T00:00:00,Sep 2014,1,97,150,os
Windows Server-Administration mit PowerShell 5.1,95831187,54.95535038,Peter Monadjemi,Springer Fachmedien Wiesbaden,2017,Eine kompakte und praxisorientierte Einführung,,"Das Praxisbuch stellt die Windows PowerShell in der aktuellsten Version als vielseitiges Werkzeug für die Administration von Windows Server 2008 R2/2012/2012 R2 und Windows Server 2016 vor. Es richtet sich an Administratoren, die sich bereits mit...",True,2017-07-27T00:00:00,Jul 2017,1,97,150,os
Operating Systems / Betriebssysteme,210001126,41.22018922,Christian Baun,Springer Fachmedien Wiesbaden,2020,Bilingual Edition: English – German / Zweisprachige Ausgabe: Englisch – Deutsch,,"Memory management, hardware management, process administration and interprocess communication are central areas of operating systems. The concepts and principles on which classical and modern operating systems are based are explained by the author...",True,2020-04-15T00:00:00,Apr 2020,1,97,150,os
Operating Systems / Betriebssysteme,211137259,41.22018922,Christian Baun,Springer Fachmedien Wiesbaden,2023,Bilingual Edition: English – German / Zweisprachige Ausgabe: Englisch – Deutsch, (2nd ed.),"Memory management, hardware management, process administration and interprocess communication are central areas of operating systems. The concepts and principles on which classical and modern operating systems are based are explained by the author...",True,2023-07-24T00:00:00,Jul 2023,1,97,150,os
Grundkurs Betriebssysteme,210124039,37.08787628,Peter Mandl,Springer Fachmedien Wiesbaden,2020,"Architekturen, Betriebsmittelverwaltung, Synchronisation, Prozesskommunikation, Virtualisierung", (5th ed.),"Das Buch vermittelt in kompakter und leicht verständlicher Form wichtige Grundkonzepte, Verfahren und Algorithmen, die in modernen Betriebssystemen eingesetzt werden. Nach einer Einführung in grundlegende Konzepte und Betriebssystemarchitekturen wird auf die Interruptverarbeitung aus Sicht von Betriebssystemen eingegangen und es werden...",True,2020-09-18T00:00:00,Sep 2020,1,97,150,os
Grundkurs Betriebssysteme,970171,31.60263526,Peter Mandl,Vieweg+Teubner Verlag,2008,"Architekturen, Betriebsmittelverwaltung, Synchronisation, Prozesskommunikation",,Dieses Buch verschafft in relativ kurzer Zeit einen Überblick über die wesentlichen Zusammenhänge innerhalb von Betriebssystemen. Komplexe Zusammenhänge der Arbeitsweise von Betriebssystemen werden anschaulich und knapp vermittelt. Zur Erläuterung...,True,2008-03-02T00:00:00,Mar 2008,1,97,150,os
Aufbaukurs MS-DOS,1247924,59.08766332,Van Wolverton,Vieweg+Teubner Verlag,2013,Das Microsoft-Handbuch zum professionellen Programmieren für den fortgeschrittenen Anwender,,,True,2013-03-08T00:00:00,Mar 2013,2,97,150,os
MS-DOS 6.0,1281490,59.08766332,Gerd Kebschull,Vieweg+Teubner Verlag,2013,Einsteigen leichtgemacht,,"unbekanntes Wesen« ist Was ist überhaupt ein Betriebssystem, und welche Informationen benötige ich, um meinen Rechner bedienen zu können? Ein Betriebssystem ist ein Programmpaket, das zum Rechner ge­ hört wie der Ein- und Ausschalter. Dennoch...",True,2013-03-08T00:00:00,Mar 2013,1,97,150,os
Die InterAktiv-Schulung MS-DOS »So fangen Sie an«,1288592,59.08766332,Ekkehard Kaier,Vieweg+Teubner Verlag,2013,"Bookware bietet durch interaktives Arbeiten mit Buch & Lernprogramm den einfachen Weg, mit MS-DOS vertraut zu werden",,"23 1.2.3 MS-DOS von der Festplatte starten Urn von der Festplatte aus zu booten, geht man in vier Schritten vor: 1. Standardlaufwerk A: entriegeln. 2. Angeschlossene Gerate einschalten (z.B. Drucker). 3. PC einschalten. 4. MS-DOS wird von...",True,2013-03-08T00:00:00,Mar 2013,1,97,150,os
Novell Netware,1282783,59.08766332,Norbert Heesel,Vieweg+Teubner Verlag,2013,Ein praxisorientierter Leitfaden mit Installationsbeispielen aktueller DOS- und Windows-Anwendungen,,,True,2013-03-13T00:00:00,Mar 2013,2,97,150,os
Power Windows für Fortgeschrittene,2428551,59.08766332,Jim Heid,Vieweg+Teubner Verlag,2013,Optimierung von Geschwindigkeit und Leistungsvermögen bei Windows 2.0 und Windows/386,,,True,2013-07-02T00:00:00,Jul 2013,1,97,150,os
Basic Principles of an Operating System,210629877,20.35001475,Priyanka Rathee,BPB Publications,2019,Learn the Internals and Design Principles,,A basic guide to learn Design and Programming of operating system in depth Key Features; Easy to read and understand; Covers the topic in-depth; Good explanation of concepts with relevant diagrams and examples; Contains a lot of review questions to understand the concepts; Clarification of concepts using case studies; The book will help to...,True,2019-01-01T00:00:00,Jan 2019,1,97,150,os
UNIX Programming,210886669,20.35001475,Vineeta Khemchandani,BPB Publications,2022,"UNIX Processes, Memory Management, Process Communication, Networking, and Shell Scripting",,"Functioning of UNIX operating system with shell programming. Key Features. &#9679; Equipped with installation, administration, and best practices for UNIX system management. &#9679; Provides a wide range of shell scripting and Unix-based solutions. &#9679; UNIX foundations, Resource Management, Socket Programming, Shell Scripting, and the C...",True,2022-05-19T00:00:00,May 2022,3,97,150,os
Expert Linux Administration Guide,210886653,20.35001475,Vishal Rai,BPB Publications,2022,"Administer and Control Linux Filesystems, Networking, Web Server, Virtualization, Databases, and Process Control (English Edition)",,"Linux administration based on hosted virtualization. Key Features. &#9679; Designed for absolute beginners and early Linux users with the most up-to-date knowledge. &#9679; Contains troubleshooting tips and best practices for running a Linux system on your own. &#9679; Supplemental knowledge and insights in server security, threat management,...",True,2022-06-08T00:00:00,Jun 2022,1,97,150,os
Informatik,1258000,54.95535038,Johann Blieberger,Springer Vienna,2013,Grundlagen, (4th ed.),"Theaterdirektor: Ihr beiden, die ihr mir so oft In Not und Trübsal beigestanden, Sagt, was ihr wohl in deutschen Landen Von unsrer Unternehmung hofft? Ich wünschte sehr, der Menge zu behagen, Besonders, weil sie lebt und leben lässt. Die Pfosten...",True,2013-03-14T00:00:00,Mar 2013,3,97,150,os
Informatik,2484604,34.35260864,Johann Blieberger,Springer Vienna,2013,, (3rd ed.),"Das Buch ist eine unkonventionelle, auf intuitives Verständnis ausgerichtete Einführung in jene Aspekte der Informatik, die nicht ausschließlich die Entwicklung von Software betreffen. Trotz der breit angelegten Diskussion sehr heterogener...",True,2013-07-29T00:00:00,Jul 2013,4,97,150,os
Essential Windows 10,209850006,6.99,Kevin Wilson,Elluminet Press,2017,Creator's Edition,,"The twenty-first century offers more technology than we have ever seen before, but all that “help” can be overwhelming. With new updates coming out all the time, from Windows 10, the Anniversary Update, and now the Creator’s Update, most computer users don’t have time to keep up or figure everything out on their own. Essential Windows 10:...",True,2017-04-21T00:00:00,Apr 2017,1,97,150,os
Essential Mac OS,209843101,5.99,Kevin Wilson,Elluminet Press,2016,El Capitan Edition,,"Whether you're upgrading from a previous version or using a Mac for the very first time, this book will guide you through the Operating System one step at a time, and help you understand the software more quickly and easily! Great for beginners, a basic computing class, or as an update. Step-by-step, visual approach to help you quickly master...",True,2016-04-14T00:00:00,Apr 2016,1,97,150,os
Essential Windows 10,209844504,5.99,Kevin Wilson,Elluminet Press,2016,1st Anniversary Edition,,"Are you struggling to understand Windows 10? This book will guide you through the new Operating System one step at a time, to help you understand the software more quickly and easily! Great for beginners, a basic computing class, or as an update. Step-by-step, visual approach to help you quickly master Windows 10 Plenty of full color,...",True,2016-07-29T00:00:00,Jul 2016,1,97,150,os
Essential Android Tablets,209866633,4.99,Kevin Wilson,Elluminet Press,2018,The Illustrated Guide to Using your Tablet,,"The twenty-first century offers more technology than we have ever seen before, but with new updates, and apps coming out every month, most users don’t have time to keep up or figure everything out on their own and it can be quite overwhelming. With full color screen prints, photographs and illustrations, this guide explores... Setting up your...",True,2018-11-21T00:00:00,Nov 2018,1,97,150,os
Essential Macs Mojave Edition,209866636,4.99,Kevin Wilson,Elluminet Press,2018,The Illustrated Guide to Using your Mac,,"The twenty-first century offers more technology than we have ever seen before, but with new updates and apps coming out all the time, it’s hard to keep up. Essential Macs: Mojave Edition is here to help. Along with easy to follow step-by-step instructions, illustrations, and photographs, this guide offers specifics in... Setting up your Mac and...",True,2018-11-21T00:00:00,Nov 2018,1,97,150,os
Essential iPad iOS 12 Edition,209866637,4.99,Kevin Wilson,Elluminet Press,2018,The Illustrated Guide to Using iPad,,"The twenty-first century offers more technology than we have ever seen before, but with new updates, and apps coming out all the time, it’s hard to keep up. Essential iPad: iOS 12 Edition is here to help. Along with easy to follow step-by-step instructions, illustrations, photographs, and video resources, this guide offers specifics in......",True,2018-11-21T00:00:00,Nov 2018,1,97,150,os
Essential Windows 10 October 2018 Edition,209866649,4.99,Kevin Wilson,Elluminet Press,2018,The Illustrated Guide to using Windows 10,,"The twenty-first century offers more technology than we have ever seen before, but with new updates coming out all the time, it’s hard to keep up. Essential Windows 10: October 2018 Edition is here to help. Along with easy to follow step-by-step instructions, illustrations, photographs, and video resources, this guide offers specifics in......",True,2018-11-21T00:00:00,Nov 2018,1,97,150,os
Exploring Apple iPad: iPadOS 15 Edition,210502666,6.99,Kevin Wilson,Elluminet Press,2022,"The Illustrated, Practical Guide to  Using your iPad",,"We've all been there before, glaring at a screen with no idea what to do - don't worry Exploring iPad is here to help. Written by best-selling technology author, lecturer, and computer trainer Kevin Wilson, Exploring iPad is packed with easy to follow instructions, photos, full color illustrations, helpful tips, and video demos. Updated to cover...",True,2022-02-22T00:00:00,Feb 2022,1,97,150,os
iPhone Unlocked,211029567,29.99,David Pogue,Simon & Schuster,2020,,,"Make the most of your iPhone with this witty, authoritative, full-color guide to iOS 14.Apple has sold over 2.2 billion iPhones&#8212;but not one has come with a user guide. And with each annual update of iOS, Apple piles on more and more...",True,2020-12-29T00:00:00,Dec 2020,1,97,150,os
Mac Unlocked,211029568,29.99,David Pogue,Simon & Schuster,2020,Everything You Need to Know to Get Cracking in macOS Big Sur,,"Make the most of your Mac with this witty, authoritative guide to macOS Big Sur.Apple updates its Mac operating system every year, adding new features with every revision. But after twenty years of this updating cycle without a printed user guide...",True,2020-11-24T00:00:00,Nov 2020,1,97,150,os
Data Structures And Operating System,209969832,129.99,Karan Kapoor,Arts & Science Academic Publishing,2013,,,"Data structures are used in almost every program or software system. Data structures provide a means to manage huge amounts of data efficiently, such as large databases and internet indexing services. Usually, efficient data structures are a key...",True,2013-06-30T00:00:00,Jun 2013,1,97,150,os
Encyclopaedia of Operating System,210056329,249.99,Sudhir Kumar,Arts & Science Academic Publishing,2004,,,"Operating system is the heart of any computer. This field is changing field at a breathtakingly rapid rate, as computers are now prevalent in virtually every application. Yet the fundamental concepts remain the same and it is clear in all books of...",True,2004-06-30T00:00:00,Jun 2004,1,97,150,os
Encyclopaedia of Operating System,210056327,249.99,Sudhir Kumar,Arts & Science Academic Publishing,2004,,,"Operating system is the heart of any computer. This field is changing field at a breathtakingly rapid rate, as computers are now prevalent in virtually every application. Yet the fundamental concepts remain the same and it is clear in all books of...",True,2004-06-30T00:00:00,Jun 2004,1,97,150,os
Encyclopaedia of Operating System,210056328,249.99,Sudhir Kumar,Arts & Science Academic Publishing,2004,,,"Operating system is the heart of any computer. This field is changing field at a breathtakingly rapid rate, as computers are now prevalent in virtually every application. Yet the fundamental concepts remain the same and it is clear in all books of...",True,2004-06-30T00:00:00,Jun 2004,1,97,150,os
Advanced Unix Programming,210430783,229.99,Rajneesh Narayan,Arts & Science Academic Publishing,2014,,,"UNIX uses shells to accept commands given by the user, there are quite a few different shells available. The various shells all have built in functions which allow for the creation of shell scripts, that is, the stringing together of shell...",True,2014-06-30T00:00:00,Jun 2014,1,97,150,os
The Ultimate Windows 10 Guide,209917019,7.99,Jon Albert,Abbott Properties,2020,Tips & Tricks to Save Time & Use Windows 10 Like a Pro,,"A detailed guide to Windows 10 tips and tricks This guide will help you to use windows 10 like a pro, tips and tricks to save time. This book will teach you how to: - Configure windows explorer - Remove 'Bing' from microsoft edge - Set up cortana - Take control of windows 10 update - Get rid of windows 10 login screen - Disable flash in Edge If...",True,2020-01-01T00:00:00,Jan 2020,1,97,150,os
Linux System Administrator Interview Questions You'll Most Likely Be Asked,209861461,33.99,Vibrant Publishers,Vibrant Publishers,2018,,,221 Linux System Administrator Interview Questions 75 HR Interview Questions Real life scenario-based questions Strategies to respond to interview questions 2 Aptitude Tests Linux System Administrator Interview Questions You'll Most Likely Be Asked is a perfect companion to stand ahead above the rest in today’s competitive job market. Rather...,True,2018-06-09T00:00:00,Jun 2018,1,97,150,os
Exploring Windows 10 May 2020 Edition,210054919,6.99,Kevin Wilson,Elluminet Press Ltd,2020,"The Illustrated, Practical Guide to Using Microsoft Windows",,"Updated to cover the May 2020 Update, also known as Version 2004 and 20H1. Exploring Windows 10 is the essential guide for those who want to get to grips with the fundamentals of Microsoft Windows 10. Written in a clear and practical way using illustrations, screenshots, video demos, and easy to follow instructions, Exploring Windows 10 will...",True,2020-06-30T00:00:00,Jun 2020,1,97,150,os
Exploring Apple Mac Big Sur Edition,210099572,6.99,Kevin Wilson,Elluminet Press Ltd,2020,"The Illustrated, Practical Guide to Using your Mac",,"We've all been there before, glaring at a computer screen with no idea what to do - don't worry Exploring Apple Mac is here to help. Written by best-selling technology author, lecturer, and computer trainer Kevin Wilson, Exploring Apple Mac is packed with easy to follow instructions, photos, illustrations, helpful tips, and video demos. Updated...",True,2020-11-14T00:00:00,Nov 2020,1,97,150,os
Exploring Apple iPad: iPadOS 14 Edition,210099574,6.99,Kevin Wilson,Elluminet Press Ltd,2020,"The Illustrated, Practical Guide to Using your iPad",,"We've all been there before, glaring at a screen with no idea what to do - don't worry Exploring iPad is here to help. Written by best-selling technology author, lecturer, and computer trainer Kevin Wilson, Exploring iPad is packed with easy to follow instructions, photos, illustrations, helpful tips, and video demos. Updated to cover the iPadOS...",True,2020-10-30T00:00:00,Oct 2020,1,97,150,os
Exploring Apple iPad: iPadOS Edition,210134970,6.99,Kevin Wilson,Elluminet Press Ltd,2019,"The Illustrated, Practical Guide to Using iPad",,"Exploring Apple iPad is the perfect companion for your new iPad, iPad Air or iPad mini. Written by best-selling technology author, lecturer, and computer trainer Kevin Wilson, Exploring Apple iPad is packed with step-by-step instructions, full color photos, illustrations, helpful tips and video demos. Updated to cover the iPadOS update,...",True,2019-11-01T00:00:00,Nov 2019,1,97,150,os
Exploring Apple Mac Catalina Edition,210134969,6.99,Kevin Wilson,Elluminet Press Ltd,2019,"The Illustrated, Practical Guide to Using your Mac",,"Updated to cover the Catalina release of MacOS, Exploring Apple Mac will help you to understand the fundamentals of your Mac and unlock its potential. Written in a clear and accessible way using full color illustrations, screenshots, video demos, and easy to follow instructions, Exploring Apple Mac will help you: Install or upgrade to Catalina...",True,2019-11-29T00:00:00,Nov 2019,1,97,150,os
Exploring Windows 10 May 2019 Edition,210134972,6.99,Kevin Wilson,Elluminet Press Ltd,2019,"The Illustrated, Practical Guide to Using Microsoft Windows",,"Updated to cover the May 2019 Update, Exploring Windows 10 is the essential guide for those who want to get to grips with the fundamentals of Microsoft Windows 10. Written in a clear and practical way using illustrations, screenshots, video demos, and easy to follow instructions, Exploring Windows 10 will help you: Install or upgrade to Windows...",True,2019-05-31T00:00:00,May 2019,1,97,150,os
Exploring Apple Mac: Big Sur Edition,210168836,6.99,Kevin Wilson,Elluminet Press Ltd,2020,The Illustrated Guide to using your Mac,,"We've all been there before, glaring at a computer screen with no idea what to do -- don't worry Exploring Apple Mac is here to help. Written by best-selling technology author, lecturer, and computer trainer Kevin Wilson, Exploring Apple Mac is packed with easy to follow instructions, photos, illustrations, helpful tips, and video demos. Updated...",True,2020-11-01T00:00:00,Nov 2020,1,97,150,os
The iPad Pro for Seniors,209867874,5.99,Brian Norman,Scott La Counte,2018,A Ridiculously Simple Guide To the Next Generation of iPad and iOS 12,,"The iPad does everything...but what if you don't want to do everything?! Sure, it's great that you can log into a private network or set up an iMAP / POP email account--but what if you are retired and just want to know the basics--like how to do a group Facetime with all the grandkids! This book walks you through what you need to know...",True,2018-12-21T00:00:00,Dec 2018,1,97,150,os
"The Ridiculously Simple Guide to MacBook, iMac, and Mac Mini",209865550,5.99,Brian Norman,Scott La Counte,2018,A Practical Guide to Getting Started with the Next Generation of Mac and MacOS Mojave (Version 10.14),,"Every September, Apple holds a press conference to get us excited about the newest gadgets that are certain to suck your wallets dry. And every September, almost as an afterthought, something else is mentioned--something that is actually free! The latest version of Mac OS. You, of course, need to own a Mac computer (such as MacBook, Mac Mini or...",True,2018-10-17T00:00:00,Oct 2018,1,97,150,os
The Ridiculously Simple Guide to Google Pixel Slate and Pixelbook,209865551,5.99,Phil Sharp,Scott La Counte,2018,A Practical Guide to Getting Started with Chromebooks and Tablets Running Chrome OS,,"In 2011, Google disrupted the computer industry when it introduced the Chromebook. The lightweight computers with small price tags were the perfect solution for schools already using Google’s suite of free cloud-based tools (Docs, Sheets, Slides, etc). To the average professional, Chromebooks have been more of a novelty best suited for casual...",True,2018-10-17T00:00:00,Oct 2018,1,97,150,os
"La Guía Ridículamente Simple Para Iphone X, XR, XS, XS Y Max",209866629,5.99,Brian Norman,Scott La Counte,2018,Una Guía Práctica Para Comen-zar Con La Próxima Generación De Iphone E Ios 12,,"Conseguir un nuevo iPhone es emocio-nante; Casi se puede sentir como conseguir un nue-vo juguete. ¡A nadie le gusta un juguete que te hace leer un manual largo solo para descubrir cómo funciona la estúpida cosa! Si usted ya ha tenido un iPhone (o tal vez vari-os), entonces es probable que usted ya sabe cómo funciona. Pero el iPhone X te lanzará...",True,2018-11-20T00:00:00,Nov 2018,1,97,150,os
The Ridiculously Simple Guide to Apple Watch Series 4,209865643,5.99,Scott La Counte,Scott La Counte,2018,A Practical Guide to Getting Started with Apple Watch Series 4 and WatchOS 6,,"The stage was set in September 2018. It was iPhone’s big event. The day where journalist and Apple fans alike lusted over the latest and greatest iPhone. But a funny thing happened on the way to the announcement: Apple Watch Series 4 took everyone's breath away! The Apple Watch has, of course, been around for three years and seen several...",True,2018-10-20T00:00:00,Oct 2018,1,97,150,os
The Ridiculously Simple Guide to iOS 12,209866777,7.99,Brian Norman,Scott La Counte,2018,A Beginners Guide to the Latest Generation of iPhone and iPad,,"If you are new to iOS 12 (the operating system on iPhone and iPad) then this book will teach you all you need to get started as quick as possible. This book is a bundle of the two bestselling books ""The Ridiculously Simple Guide to iPhone X, XS, and XR"" and ""The Ridiculously Simple Guide to the Next Generation iPad Pro""; you can buy them...",True,2018-11-25T00:00:00,Nov 2018,1,97,150,os
The Ridiculously Simple Guide to Pixel 3 and 3 XL,209866711,5.99,Sharp Phil,Scott La Counte,2018,A Practical Guide to Getting Started with the Next Generation of Pixel and Android Pie OS (Version 9),,"Google and Apple have always taken a different approach to developing their Operating System (OS). Apple’s iOS is often seen as a wall gardened; it’s an OS built for one thing and one thing only: the iPhone. Unlike Apple, Google built an OS that anyone could use; in fact, Google didn’t even have a phone when it released the Android OS in 2007....",True,2018-10-17T00:00:00,Oct 2018,1,97,150,os
