Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
"Quantitative Analysis, Derivatives Modeling, And Trading Strategies: In The Presence Of Counterparty Credit Risk For The Fixed-income Market",312247,73.50507,Bin Li,World Scientific Publishing Company,2007,,,"This book addresses selected practical applications and recent developments in the areas of quantitative financial modeling in derivatives instruments, some of which are from the authors' own research and practice. It is written from the viewpoint of financial engineers or practitioners, and, as such, it puts more emphasis on the practical...",True,2007-01-23T00:00:00,Jan 2007,2,97,150,business
Lead With Cash: Cash Flow For Corporate Renewal,731358,24.50169,Harlan D Platt,World Scientific Publishing Company,2010,,,"This book takes an entirely new look at how companies ought to be managed. It argues that managers need to focus on how corporate decisions affect the firm's cash. The author, who is well known in the fields of management and crisis management, suggests that companies that follow the paradigm presented in the book are more likely to survive...",True,2010-04-29T00:00:00,Apr 2010,1,97,150,business
Financial Aggregation And Index Number Theory,737606,53.086995,William A Barnett,World Scientific Publishing Company,2011,,,"The book surveys modern literature on financial aggregation and index number theory, with special emphasis on the contributions of the book's two coauthors. In addition to an introduction and a systematic survey chapter unifying the rest of the book, this publication contains reprints of six published articles central to the survey chapter....",True,2011-02-11T00:00:00,Feb 2011,2,97,150,business
Project Risk Analysis Made Ridiculously Simple,95853604,49.00338,Lev Virine,World Scientific Publishing Company,2017,,,"Project management is the art of analyzing and managing risks. Without risk, there is little need for project management. Project Risk Analysis Made Ridiculously Simple offers a step-by-step guide on how to perform project risk analysis and risk management for a wide range of readers: students, project schedulers not exposed to project risk...",True,2017-01-05T00:00:00,Jan 2017,2,97,150,business
Quantum Methods In Social Science: A First Course,95872882,48.006784,Emmanuel Haven,World Scientific Publishing Company,2017,,,"Shown here is how basic concepts of physics can be used to improve models in finance, economics, psychology and biology. Readers are introduced to how physical theory can inform non-physical phenomena in the social sciences, thereby improving decision making and modeling capabilities in research-based and professional settings.Consisting of...",True,2017-06-22T00:00:00,Jun 2017,3,97,150,business
"How To Create A Successful Business Plan: For Entrepreneurs, Scientists, Managers And Students",2663147,20.35001475,Dan Galai,World Scientific Publishing Company,2016,,,"How can all the nuts and bolts of a business be analyzed effectively in one comprehensive model and translated into a business plan? At various points in the life of a business, entrepreneurs will need to take stock of their ideas and plans and reformulate them in business and financial terms. How to Create a Successful Business Plan is about...",True,2016-07-07T00:00:00,Jul 2016,3,97,150,business
"Facilities Planning And Design - An Introduction For Facility Planners, Facility Project Managers And Facility Managers",209983285,51.72579,Jonathan Khin Ming Lian,World Scientific Publishing Company,2018,,,"This book focuses on the ten essentials of facilities planning and design. It covers topics such as strategic planning, space standards, architectural programming, site selection, master planning, environmental planning, capital planning, workplace planning and design, and space management. Examples will be drawn from the planning and design of...",True,2018-12-28T00:00:00,Dec 2018,1,97,150,business
Grow to Greatness,871527,54.4482,Edward Hess,Stanford University Press,2012,Smart Growth for Entrepreneurial Businesses,,"Grow to Greatness provides entrepreneurs with a roadmap for planning, prioritizing, pacing, and managing business growth. It is the one book an entrepreneur needs to intelligently overcome the challenges of growth by using best practices from over 50 successful firms.",True,2012-04-25T00:00:00,Apr 2012,1,97,150,business
The Economics of Business Valuation,1211882,142.926525,Patrick Anderson,Stanford University Press,2013,Towards a Value Functional Approach,,"This book brings to light an expanded valuation toolkit, ultimately arguing that the ""value functional"" approach to business assessment avoids most of the shortcomings of its competitors, and more correctly matches the actual motivations and information set held by stakeholders in a business valuation.",True,2013-04-10T00:00:00,Apr 2013,1,97,150,business
The Co-Creation Paradigm,1656998,74.866275,Venkat Ramaswamy,Stanford University Press,2014,,,"A fundamental shift is underway that will change how we conceive of value. In an era of increasing interconnectedness, individuals, as opposed to institutions, stand at the center of value creation. To adapt to this tectonic shift, organizations can...",True,2014-04-09T00:00:00,Apr 2014,2,97,150,business
Peer Coaching at Work,96034071,47.642175,Polly Parker,Stanford University Press,2018,Principles and Practices,,"When it comes to mentoring, peer coaching is an undervalued workhorse. It's effective, inexpensive, widely applicable, and relatively easy to implement. Many coaches consider it to be the next wave in professional development. Peer Coaching at Work...",True,2018-04-10T00:00:00,Apr 2018,4,97,150,business
Commercializing Innovation,2499713,72.82282448,Jerome Schaufeld,Apress,2015,Turning Technology Breakthroughs into Products,,"Commercializing Innovation: Turning Technology Breakthroughs into Products shows how to turn ideas from R&D labs, universities, patent offices, and inventors into commercially successful products and services.Commercializing technology has never...",True,2015-08-19T00:00:00,Aug 2015,1,97,150,business
The Financial Crisis,1642415,34.0,Howard Davies,Polity Press,2013,Who is to Blame?,,"There is still no consensus on who or what caused the financial crisis which engulfed the world, beginning in the summer of 2007. A huge number of suspects have been identified, from greedy investment bankers, through...",True,2014-02-25T00:00:00,Apr 2013,1,97,150,business
Neoliberalism,95856171,28.95,Damien Cahill,Polity Press,2017,,,"For over three decades neoliberalism has been the dominant economic ideology. While it may have emerged relatively unscathed from the global financial crisis of 2007-8, neoliberalism is now - more than ever - under scrutiny from critics...",True,2017-08-31T00:00:00,Aug 2017,2,97,150,business
Energy and the Wealth of Nations,96034336,95.57260426,Charles A.S. Hall,Springer International Publishing,2018,An Introduction to Biophysical Economics, (2nd ed.),"In this updated&nbsp;edition of a groundbreaking text, concepts such as energy return on investment (EROI) provide powerful insights into the real balance sheets that drive our “petroleum economy.” Hall and Klitgaard explore the relation between energy and the wealth explosion of the 20th century, and the interaction of internal limits...",True,2018-03-05T00:00:00,Mar 2018,2,97,150,business
Product Information Management,1731009,,Jorij Abraham,Springer International Publishing,2014,Theory and Practice,,"Product Information Management is the latest topic that companies across the world are deliberating upon. As companies sell online, they are confronted with the fact that not all information necessary to sell their products is available. Where...",False,2014-05-05T00:00:00,May 2014,1,97,150,business
Workbook for Principles of Microeconomics,95939902,58.80825426,Martin Kolmar,Springer International Publishing,2018,,,"This is the companion workbook for the textbook Principles of Microeconomics. Each chapter features a wide variety of exercises, ranging from basic multiple-choice questions to challenging mathematical problems and case study scenarios. The...",True,2018-01-12T00:00:00,Jan 2018,2,97,150,business
Implementing Integrated Business Planning,96313834,95.57260426,Robert Kepczynski,Springer International Publishing,2018,A Guide Exemplified With Process Context and SAP IBP Use Cases,,"This book provides comprehensive guidance on leveraging SAP IBP technology to connect strategic (to be understood as long term SC&O), tactical and operational planning into one coherent process framework, presenting experience shared by...",True,2018-07-23T00:00:00,Jul 2018,5,97,150,business
Improving Healthcare Services,209967245,88.21973426,Sharon J. Williams,Springer International Publishing,2020,"Coproduction, Codesign and Operations",,"Building on co-author Sharon Williams’ previous title&nbsp;Improving Healthcare Operations, this book examines the role of co-design and coproduction in health and social care. Extending current thinking on coproduction in healthcare and how this can be operationalised, this book opens a discussion around how it can contribute to...",True,2020-02-21T00:00:00,Feb 2020,2,97,150,business
Physical Asset Management,210205195,117.63121426,Nicholas Anthony John Hastings,Springer International Publishing,2021,With an Introduction to the ISO 55000 Series of Standards, (3rd ed.),"This book presents a systematic approach to the management of physical assets from concept to disposal, building upon the previous editions and brought up-to-date with the new international standards ISO55002 and ISO/TS50010. It introduces the general principles of physical asset management and covers all stages of the asset management...",True,2021-01-12T00:00:00,Jan 2021,1,97,150,business
Cómo las personas exitosas ganan,2054530,9.99,John C. Maxwell,Center Street,2015,Convierta cada revés en un paso adelante,,"#1 New York Times bestselling author John C. Maxwell can teach you how to turn any situation into a winning experience. No one wins at everything they try. But any setback, whether professional or personal, can become a step forward with the right tools and mindset to turn loss into a gain. Drawing on nearly 50 years of leadership experience,...",True,2015-05-12T00:00:00,May 2015,1,97,150,business
Make Elephants Fly,95717381,17.99,Steven S. Hoffman,Center Street,2017,The Process of Radical Innovation,,"Drawing on examples of the hottest innovators in Silicon Valley, this step-by-step guide will show you how to develop, test and launch your impossibly big idea to success. Almost every major company today has made innovation its number one priority. Yet fewer than one in four executives believe their organizations are effective innovators. The...",True,2017-11-14T00:00:00,Nov 2017,1,97,150,business
"The Experience Economy, With a New Preface by the Authors",209590793,41.99,B. Joseph Pine II,Harvard Business Review Press,2019,"Competing for Customer Time, Attention, and Money",,"Time is limited. Attention is scarce. Are you engaging your customers? Apple Stores, Disney, LEGO, Starbucks. Do these names conjure up images of mere goods and services, or do they evoke something more--something visceral? Welcome to the Experience Economy, where businesses must form unique connections in order to secure their customers'...",True,2019-12-10T00:00:00,Dec 2019,2,97,150,business
Blockchain,209591302,29.99,Harvard Business Review,Harvard Business Review Press,2019,The Insights You Need from Harvard Business Review,,"Can blockchain solve your biggest business problem? While the world is transfixed by bitcoin mania, your competitors are tuning out the noise and making strategic bets on blockchain. Your rivals are effortlessly tracking every last link in their supply chains. They're making bureaucratic paper trails obsolete while keeping their customers' data...",True,2019-08-27T00:00:00,Aug 2019,5,97,150,business
When More Is Not Better,209929415,38.99,Roger L. Martin,Harvard Business Review Press,2020,Overcoming America's Obsession with Economic Efficiency,,"American democratic capitalism is in danger. How can we save it? For its first two hundred years, the American economy exhibited truly impressive performance. The combination of democratically elected governments and a capitalist system worked, with ever-increasing levels of efficiency spurred by division of labor, international trade, and...",True,2020-09-29T00:00:00,Sep 2020,1,97,150,business
8 Steps to High Performance,96383487,41.99,Marc Effron,Harvard Business Review Press,2018,Focus On What You Can Change (Ignore the Rest),,"The steps you need, for the results you want. There's no shortage of advice out there on how to perform better, and better than others, at work. The problem is knowing which methods are actually proven to work--and how you should act on them to get the best results. In 8 Steps to High Performance , talent expert and bestselling author Marc...",True,2018-07-17T00:00:00,Jul 2018,1,97,150,business
Build an A-Team,96383489,36.99,Whitney Johnson,Harvard Business Review Press,2018,Play to Their Strengths and Lead Them Up the Learning Curve,,"Lead each person on your team up the learning curve. What's the secret to having an engaged and productive team? It's having a plan for developing all employees--no matter where they are on their personal learning curves. Better morale and higher performance happen through learning, argues Whitney Johnson. In over twenty years of coaching,...",True,2018-05-01T00:00:00,May 2018,1,97,150,business
Can You Hear Me?,96383495,38.99,Nick Morgan,Harvard Business Review Press,2018,How to Connect with People in a Virtual World,,"A Washington Post Bestseller Your manual for remote and virtual work. Communicating virtually is cool, useful, and now even more ubiquitous and necessary than ever. But we're often reminded that the quality of human connection we experience in many forms of virtual communication is awful. We've all felt disconnected in a video conference,...",True,2018-10-09T00:00:00,Oct 2018,1,97,150,business
What to Ask the Person in the Mirror,96385407,38.99,Robert Steven Kaplan,Harvard Business Review Press,2011,Critical Questions for Becoming a More Effective Leader and Reaching Your Potential,,"Successful leaders know that leadership is less often about having all the answers—and more often about asking the right questions. The challenge lies in being able to step back, reflect, and ask the key questions that are critical to your performance and your organization’s effectiveness. In What to Ask the Person in the Mirror , leadership...",True,2011-07-12T00:00:00,Jul 2011,1,97,150,business
Resonant Leadership,96385523,45.99,Richard Boyatzis,Harvard Business Review Press,2005,"Renewing Yourself and Connecting with Others Through Mindfulness, Hope and CompassionCompassion",,"The blockbuster best seller Primal Leadership introduced us to ""resonant"" leaders--individuals who manage their own and others' emotions in ways that drive success. Leaders everywhere recognized the validity of resonant leadership, but struggled with how to achieve and sustain resonance amid the relentless demands of work and life. Now, Richard...",True,2005-09-14T00:00:00,Sep 2005,2,97,150,business
Just Start,96385556,45.99,Leonard A. Schlesinger,Harvard Business Review Press,2012,"Take Action, Embrace Uncertainty, Create the Future",,"How to succeed at work and lifein an increasingly unpredictable world In a world where you can no longer plan or predict your way to success, how can you achieve your most important goals? It’s a daunting question. But in today’s environment, where change is the only constant, it’s a question everyone must answer. This is true whether you are an...",True,2012-02-28T00:00:00,Feb 2012,3,97,150,business
The Outsiders,96385590,41.99,William N. Thorndike,Harvard Business Review Press,2012,Eight Unconventional CEOs and Their Radically Rational Blueprint for Success,,"An outstanding book about CEOs who excelled at capital allocation.” Warren Buffett #1 on Warren Buffett’s Recommended Reading List, Berkshire Hathaway Annual Shareholder Letter, 2012 Named one of 19 Books Billionaire Charlie Munger Thinks You Should Read” in Business Insider. A book that details the extraordinary success of CEOs who took a...",True,2012-10-02T00:00:00,Oct 2012,1,97,150,business
Boards That Lead,96385627,45.99,Ram,Harvard Business Review Press,2013,"When to Take Charge, When to Partner, and When to Stay Out of the Way",,"Is your firm’s board creating value—or destroying it? Change is coming. Leadership at the top is being redefined as boards take a more active role in decisions that once belonged solely to the CEO. But for all the advantages of increased board engagement, it can create debilitating questions of authority and dangerous meddling in day-to-day...",True,2013-11-19T00:00:00,Nov 2013,2,97,150,business
HBR Guide to Delivering Effective Feedback (HBR Guide Series),96385700,28.99,Harvard Business Review,Harvard Business Review Press,2016,,,"Take the stress out of giving feedback. To help your employees meet their goals and fulfill their potential, you need to provide them with regular feedback. But the prospect of sharing potentially negative news can be overwhelming. How do you construct your message so that it’s not only well received but also expressed in a way that encourages...",True,2016-04-19T00:00:00,Apr 2016,1,97,150,business
"HBR's 10 Must Reads on Emotional Intelligence (with featured article ""What Makes a Leader?"" by Daniel Goleman)(HBR's 10 Must Reads)",96385701,32.99,Harvard Business Review,Harvard Business Review Press,2015,,,"In his defining work on emotional intelligence, bestselling author Daniel Goleman found that it is twice as important as other competencies in determining outstanding leadership. If you read nothing else on emotional intelligence, read these 10 articles by experts in the field. We’ve combed through hundreds of articles in the Harvard Business...",True,2015-04-07T00:00:00,Apr 2015,5,97,150,business
HBR Guide to Dealing with Conflict (HBR Guide Series),96385712,28.99,Amy Gallo,Harvard Business Review Press,2017,,,"Learn to assess the situation, manage your emotions, and move on. While some of us enjoy a lively debate with colleagues and others prefer to suppress our feelings over disagreements, we all struggle with conflict at work. Every day we navigate an office full of competing interests, clashing personalities, limited time and resources, and fragile...",True,2017-03-14T00:00:00,Mar 2017,1,97,150,business
Rocking the Boat,96385772,36.99,Debra E. Meyerson,Harvard Business Review Press,2008,How Tempered Radicals Effect Change Without Making Trouble,,Most people feel at odds with their organizations at one time or another: Managers with families struggle to balance professional and personal responsibilities in often unsympathetic firms. Members of minority groups strive to make their organizations better for others like themselves without limiting their career paths. Socially or...,True,2008-03-01T00:00:00,Mar 2008,1,97,150,business
The Open Organization,96385686,38.99,Jim Whitehurst,Harvard Business Review Press,2015,Igniting Passion and Performance,,"A blueprint for reinvention. Today’s leaders know that spped and agility are the keys to any company’s success, and yet many are frustrated that their organizations can’t move fast enough to stay competitive. The typical chain of command is too slow; internal resources are too limited; people are already executing beyond normal expectations. As...",True,2015-05-12T00:00:00,May 2015,2,97,150,business
Agile Talent,96385688,41.99,Jon Younger,Harvard Business Review Press,2016,How to Source and Manage Outside Experts,,How to Leverage Talent You Don’t Own Campbell Soup Company and PepsiCo seek advice from anthropologists to understand customer tastes and preferences. Google and Intel engage experts in social science and biomechanics to assess how people think about and use technology. Companies are gaining advantage through a new capabilitystrategic use of...,True,2016-01-26T00:00:00,Jan 2016,3,97,150,business
What You're Really Meant to Do,96385814,35.99,Robert Steven Kaplan,Harvard Business Review Press,2013,A Road Map for Reaching Your Unique Potential,,"How do you create your own definition of success—and reach your unique potential? Building a fulfilling life and career can be a daunting challenge. It takes courage and hard work. Too often, we charge down a path leading to “success” as defined by those around us—and ultimately, are left feeling dissatisfied. Each of us is unique and brings...",True,2013-04-16T00:00:00,Apr 2013,1,97,150,business
What I Didn't Learn in Business School,96385727,45.99,Jay Barney,Harvard Business Review Press,2010,How Strategy Works in the Real World,,"Meet Justin Campbell. He's a new MBA graduate who's landed a job with a strategy consultancy. His engagement team is on a mission: help HGS Inc., a specialty chemicals firm, define and execute a strategy for exploiting a textile technology the company developed. Justin and his team deploy state-of-the-art strategy tools to analyze the...",True,2010-10-12T00:00:00,Oct 2010,2,97,150,business
Innovative Teams (HBR 20-Minute Manager Series),96385807,16.99,Harvard Business Review,Harvard Business Review Press,2015,,,"Don't leave creativity up to the ""creatives"" in your organization. Fostering creativity within your team can help your organization solve problems, create innovative products, break out into a new market, and even communicate and collaborate more effectively. Innovative Teams shows you how to: Create the right environment for inventive thinking...",True,2015-04-07T00:00:00,Apr 2015,1,97,150,business
"HBR's 10 Must Reads on Business Model Innovation (with featured article ""Reinventing Your Business Model"" by Mark W. Johnson, Clayton M. Christensen, and Henning Kagermann)",138563125,32.99,Harvard Business Review,Harvard Business Review Press,2019,,,"Rethink how your organization creates, delivers, and captures value--or risk becoming irrelevant. If you read nothing else on business model innovation, read these 10 articles. We've combed through hundreds of Harvard Business Review articles and selected the most important ones to help you reach new customers and stay ahead of your competitors...",True,2019-06-11T00:00:00,Jun 2019,5,97,150,business
Frame Innovation,210070024,35.99,Kees Dorst,MIT Press,2015,Create New Thinking by Design,,"How organizations can use practices developed by expert designers to solve today's open, complex, dynamic, and networked problems. When organizations apply old methods of problem-solving to new kinds of problems, they may accomplish only temporary fixes or some ineffectual tinkering around the edges. Today's problems are a new...",True,2015-04-03T00:00:00,Apr 2015,1,97,150,business
The Innovator's Hypothesis,210068939,29.99,Michael Schrage,MIT Press,2014,How Cheap Experiments Are Worth More than Good Ideas,,"Achieving faster, better, cheaper, and more creative innovation outcomes with the 5x5 framework: 5 people, 5 days, 5 experiments, $5,000, and 5 weeksWhat is the best way for a company to innovate? Advice recommending &ldquo;innovation vacations&rdquo; and the luxury of failure may be wonderful for organizations with time to spend and...",True,2014-09-12T00:00:00,Sep 2014,1,97,150,business
Redesigning Leadership,210068719,28.99,John Maeda,MIT Press,2011,,,"Lessons for a new generation of leaders on teamwork, meetings, conversations, free food, social media, apologizing, and other topics.When designer and computer scientist John Maeda was tapped to be president of the celebrated Rhode Island School of Design in 2008, he had to learn how to be a leader quickly. He had to transform himself...",True,2011-04-25T00:00:00,Apr 2011,2,97,150,business
The Economics of Collusion,210068724,54.99,Robert C. Marshall,MIT Press,2012,Cartels and Bidding Rings,,"An examination of collusive behavior: what it is, why it is profitable, how it is implemented, and how it might be detected.Explicit collusion is an agreement among competitors to suppress rivalry that relies on interfirm communication and/or transfers. Rivalry between competitors erodes profits; the suppression of rivalry through...",True,2012-04-27T00:00:00,Apr 2012,2,97,150,business
The Marketplace of Attention,210068739,39.99,James G. Webster,MIT Press,2014,How Audiences Take Shape in a Digital Age,,"How do media find an audience when there is an endless supply of content but a limited supply of public attention?Feature films, television shows, homemade videos, tweets, blogs, and breaking news: digital media offer an always-accessible, apparently inexhaustible supply of entertainment and information. Although choices seems endless,...",True,2014-09-05T00:00:00,Sep 2014,1,97,150,business
Beyond the Triple Bottom Line,210069530,64.99,Francisco Szekely,MIT Press,2017,Eight Steps toward a Sustainable Business Model,,"A pragmatic new business model for sustainability that outlines eight steps that range from exploring a mission to promoting innovation; with case studies.Many recent books make the case for businesses to become more sustainable, but few explain the specifics. In this book, Francisco Szekely and Zahir Dossa offer a pragmatic new...",True,2017-04-21T00:00:00,Apr 2017,3,97,150,business
The Sharing Economy,210069334,25.95,Arun Sundararajan,MIT Press,2016,The End of Employment and the Rise of Crowd-Based Capitalism,,"&ldquo;An insightful guide to the forces shaping our economy&rdquo; that explores the far-ranging implications of the shift to crowd-based capitalism&mdash;with case studies on Uber, Airbnb, and others&#160;(Hal Varian, Chief Economist at Google)Sharing isn&rsquo;t new. Giving someone a ride, having a guest in your spare room, running...",True,2016-05-13T00:00:00,May 2016,1,97,150,business
"The Japanese Economy, second edition",210120737,139.99,Takatoshi Ito,MIT Press,2020,,,"The second edition of a comprehensive account of all the major aspects of the Japanese economy, substantially updated and expanded.This textbook offers a comprehensive, rigorous but accessible account of all the major aspects of the Japanese economy, grounding its approach in mainstream economics. The second edition has been...",True,2020-01-28T00:00:00,Jan 2020,2,97,150,business
Summary of Stephen R. Covey's The 7 Habits of Highly Effective People,210240118,5.43120795,IRB Media,IRB,2021,,,Get the Summary of Stephen R. Covey's The 7 Habits of Highly Effective People in 20 minutes. Please note: This is a summary & not the original book.Original book introduction: The 7 Habits have become famous and are integrated into everyday thinking by millions and millions of people. Why? Because they work!With Sean Covey's added takeaways on...,True,2021-03-01T00:00:00,Mar 2021,1,97,150,business
The Logic of Life,501868,13.99,Tim Harford,Doubleday Canada,2009,The Rational Economics of an Irrational World,,"In The Logic of Life, bestselling author Tim Harford quite simply makes sense of this world.Life often seems to defy logic. The receptionist is clearly smarter than the boss who earns fifty times her salary. Arbitrary lines starkly divide the...",True,2009-02-24T00:00:00,Feb 2009,1,97,150,business
Beyond The Phoenix Project,96027356,12.99,Gene Kim,IT Revolution Press,2018,The Origins and Evolution Of DevOps (Official Transcript of The Audio Series),,"This is a companion transcript of the audio series, Beyond The Phoenix Project, intended to be used for reference and to enable further research of cited material, and not as a standalone work. In the audio series, Gene Kim and John Willis present a nine-part discussion that includes an oral history of the DevOps movement, as well as discussions...",True,2018-02-27T00:00:00,Feb 2018,2,97,150,business
Multifractal Financial Markets,994079,73.51399426,Yasmine Hayek Kobeissi,Springer New York,2012,An Alternative Approach to Asset and Risk Management,,"Multifractal Financial Markets&nbsp;​explores appropriate models for estimating risk&nbsp;and profiting from market swings, allowing readers to develop enhanced portfolio management skills&nbsp;and strategies. &nbsp;Fractals in finance allow us to...",True,2012-07-23T00:00:00,Jul 2012,1,97,150,business
"CVs, Resumes, and LinkedIn",1782019,29.39677426,Adrian Wallwork,Springer New York,2014,A Guide to Professional English,,"Are you a graduate, postgraduate or PhD student? Are you simply looking for a new job in the private or public sector, in research or industry? If your aim is to produce a professional CV or resume, then this book is for you. Based on interviews with recruiters and HR managers, and an analysis of hundreds of CVs from around 40...",True,2014-06-26T00:00:00,Jun 2014,1,97,150,business
The Insider's Guide to Culture Change,209721677,10.99,Siobhan McHale,HarperCollins Leadership,2020,"Creating a Workplace That Delivers, Grows, and Adapts",,"From disengaged employees to underserved customers, business failures invariably stem from a culture problem. In The Insider’s Guide to Culture Change, acclaimed culture transformation expert and global executive Siobhan McHale shares her proven four-step process to demystifying culture transformation and starting down the path to positive change.",True,2020-02-11T00:00:00,Feb 2020,1,97,150,business
Playing to the Crowd,95887941,0.0,Nancy K. Baym,NYU Press,2018,"Musicians, Audiences, and the Intimate Work of Connection",,"Explains what happened to music—for both artists and fans—when music went online. Playing to the Crowd explores and explains how the rise of digital communication platforms has transformed artist-fan relationships into something closer to friendship or family. Through in-depth interviews with musicians such as Billy Bragg and Richie Hawtin, as...",True,2018-07-10T00:00:00,Jul 2018,1,97,150,business
"Creativity, Inc. (The Expanded Edition)",2563491,16.99,Ed Catmull,Random House of Canada,2014,Overcoming the Unseen Forces That Stand in the Way of True Inspiration,,"&lt;b&gt;From Ed Catmull, co-founder (with Steve Jobs and John Lasseter) of Pixar Animation Studios, comes an incisive book about creativity in business&amp;mdash;sure to appeal to readers of Daniel Pink, Tom Peters, and Chip and Dan Heath.&lt;br&gt;&lt;/b&gt;&lt;br&gt;&lt;i&gt;Creativity, Inc.&lt;/i&gt; is a book for managers who want...",True,2014-04-08T00:00:00,Apr 2014,2,97,150,business
Fundamentals of Writing for Marketing and Public Relations,876591,9.51482295,Janet Mizrahi,Business Expert Press,2010,A Step-by-Step Guide for Quick and Effective Results,,"This book contains the basic elements necessary for an individual with little marketing or public relations experience to write promotional materials including the news release, newsletter, brochure, web copy, and blog. Students studying business, marketing, public relations or communication as well as small business owners and entrepreneurs...",True,2010-11-29T00:00:00,Nov 2010,1,97,150,business
Transfer Pricing in International Business,1097923,13.59843795,Geoff Turner,Business Expert Press,2013,A Management Tool for Adding Value,,"For centuries, trade has endured stumbling blocks, mistakes, and moments of inspiration. It has contributed to the modern, globalized world in which we live, and the increasing economic, social, and political importance of trade has spawned a phenomenon called the multinational organization. However, these organizations have a national home to...",True,2013-03-15T00:00:00,Mar 2013,1,97,150,business
Demand Forecasting for Managers,2669871,19.04325795,Stephan Kolassa,Business Expert Press,2016,,,"Most decisions and plans in a firm require a forecast. Not matching supply with demand can make or break any business, and that's why forecasting is so invaluable. Forecasting can appear as a frightening topic with many arcane equations to master. For this reason, the authors start out from the very basics and provide a non-technical overview of...",True,2016-08-17T00:00:00,Aug 2016,2,97,150,business
Financial Ratios,2669910,13.59843795,Sandeep Goel,Business Expert Press,2015,,,"Financial ratios are an important technique of the financial analysis of a business organization. Effective financial management is the key to running a financially successful business. Ratio analysis is critical for helping you understand financial statements, for identifying trends over time, and for measuring the overall financial health of...",True,2015-12-24T00:00:00,Dec 2015,1,97,150,business
Communication for Consultants,95611706,19.04325795,Rita R. Owens,Business Expert Press,2016,,,"From the moment of their first client engagement, consultants in all fields face communication opportunities and challenges. No matter what their focus may be—professional services, accounting, technology, operations, human resources, manufacturing, or marketing—consultants drive change. That change, from its initial definition through its...",True,2016-05-26T00:00:00,May 2016,1,97,150,business
Predictive Medicine,209923273,24.48807795,Emmanuel Fombu,Business Expert Press,2020,Artificial Intelligence and Its Impact on Healthcare Business Strategy,,"Predictive Medicine makes artificial intelligence more accessible for healthcare practitioners without shying away from complex topics and controversial subject matter. Artificial intelligence, machine learning, natural language processing, robotics, big data and other new technologies are ready to revolutionize the way we look at healthcare....",True,2020-01-10T00:00:00,Jan 2020,1,97,150,business
Customer Relationship Management,210233949,24.48807795,Michael Pearce,Business Expert Press,2021,How To Develop and Execute a CRM Strategy,,"CRM first entered the business vocabulary in the early 90’s; initially as a systems driven technical solution. It has since escalated in importance as system providers increased their market penetration of the business market and, in parallel, CRM’s strategic importance gained more traction as it was recognized that CRM was, at its heart, a...",True,2021-03-08T00:00:00,Mar 2021,1,97,150,business
The Million-Dollar Financial Advisor,96172902,15.99,"Mullen, Jr. , David J.",AMACOM,2009,Powerful Lessons and Proven Strategies from Top Producers,,Top financial advisors agree: your ability to succeed depends on how well equipped you are to navigate any market condition. Uncover the thirteen universal lessons for success guaranteed to advance your career.,True,2009-11-02T00:00:00,Nov 2009,1,97,150,business
Positioned,96127439,13.99,Dan Ward,AMACOM,2012,Strategic Workforce Planning That Gets the Right Person in the Right Job,,"In today’s highly competitive job market, companies are struggling to find the right people to fill their positions. Learn how to make great hires, realign your workforce, and get your company’s profits back on track.",True,2012-11-30T00:00:00,Nov 2012,2,97,150,business
Ask More,96160371,10.99,Frank Sesno,AMACOM,2017,"The Power of Questions to Open Doors, Uncover Solutions, and Spark Change",,"The right questions can convey interest, feed curiosity, and reveal answers that can change the course of your life. Just ask more!",True,2017-01-11T00:00:00,Jan 2017,1,97,150,business
You're Not Buying That House Are You?,231443,24.43362975,Frank Cook,Dearborn Trade Publishing,2004,"Everything You May Forget To Do, Ask, or Think About Before Signing on the Dotted Line",,"As real estate sales continue to drive the economy, the interest in buying homes in all categories continues to expand. Whether a first or second home, for investment or vacation, purchasing real estate remains the biggest expenditure most consumers will make.",True,2004-01-01T00:00:00,Jan 2004,1,97,150,business
When Corporations Rule the World,209804806,23.64,David C. Korten,Berrett-Koehler Publishers,2015,, (3rd ed.),"Our Choice: Democracy or Corporate Rule A handful of corporations and financial institutions command an ever-greater concentration of economic and political power in an assault against markets, democracy, and life. It's a “suicide economy,” says David Korten, that destroys the very foundations of its own existence. The bestselling 1995 edition...",True,2015-06-29T00:00:00,Jun 2015,1,97,150,business
Helping,209804819,23.64,Edgar Schein,Berrett-Koehler Publishers,2009,"How to Offer, Give, and Receive Help",,"Helping is a fundamental human activity, but it can also be a frustrating one. All too often, to our bewilderment, our sincere offers of help are resented, resisted, or refused—and we often react the same way when people try to help us. Why is it so difficult to provide or accept help? How can we make the whole process easier? In this seminal...",True,2009-02-01T00:00:00,Feb 2009,1,97,150,business
Bedtime Stories for Managers,209804942,20.55,Henry Mintzberg,Berrett-Koehler Publishers,2019,Farewell to Lofty Leadership. . . Welcome Engaging Management,,"If you're like most managers and things keep you up at night, now you can turn to a book that's designed especially for you! But you won't find talking rabbits or princesses here. (There is a cow, but it doesn't jump.) Henry Mintzberg has culled forty-two of the best posts from his widely read blog and turned them into a deceptively light,...",True,2019-02-05T00:00:00,Feb 2019,1,97,150,business
