Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Prediction Machines,96383474,38.99,Ajay Agrawal,Harvard Business Review Press,2018,The Simple Economics of Artificial Intelligence,,"""What does AI mean for your business? Read this book to find out."" -- Hal Varian, Chief Economist, Google Artificial intelligence does the seemingly impossible, magically bringing machines to life--driving cars, trading stocks, and teaching children. But facing the sea change that AI will bring can be paralyzing. How should companies set...",True,2018-04-17T00:00:00,Apr 2018,3,97,150,AI
Grammatical Inference,667525,139.47322995,Colin de la Higuera,Cambridge University Press,2010,Learning Automata and Grammars,,The first book to present the basic techniques and main results of this expanding field of research.,True,2010-04-01T00:00:00,Apr 2010,1,97,150,AI
Hands-On Computer Vision with TensorFlow 2,209696565,39.99,Benjamin Planche,Packt Publishing,2019,Leverage deep learning to create powerful image processing apps with TensorFlow 2.0 and Keras,,,True,2019-05-30T00:00:00,May 2019,2,97,150,AI
Foundations of Data Science,209886874,66.89357165,Avrim Blum,Cambridge University Press,2020,,,"Covers mathematical and algorithmic foundations of data science: machine learning, high-dimensional geometry, and analysis of large networks.",True,2020-01-23T00:00:00,Jan 2020,3,97,150,AI
The Art of Feature Engineering,210023543,62.05019675,Pablo Duboue,Cambridge University Press,2020,Essentials for Machine Learning,,A practical guide for data scientists who want to improve the performance of any machine learning solution with feature engineering.,True,2020-06-25T00:00:00,Jun 2020,1,97,150,AI
Practical AI on the Google Cloud Platform,210143438,84.99,Micheal Lanham,O'Reilly Media,2020,,,"Working with AI is complicated and expensive for many developers. That's why cloud providers have stepped in to make it easier, offering free (or affordable) state-of-the-art models and training tools to get you started. With this book, you'll learn how to use Google's AI-powered cloud services to do everything from creating a chatbot to...",True,2020-10-20T00:00:00,Oct 2020,1,97,150,AI
The Elements of Statistical Learning,437866,110.27834426,Trevor Hastie,Springer New York,2009,"Data Mining, Inference, and Prediction, Second Edition", (2nd ed.),"This book describes the important ideas in a variety of fields such as medicine, biology, finance, and marketing&nbsp;in a common conceptual framework. While the approach is statistical, the emphasis is on concepts rather than mathematics. Many...",True,2009-08-26T00:00:00,Aug 2009,3,97,150,AI
Hands-On Mathematics for Deep Learning,210048768,44.99,Jay Dawani,Packt Publishing,2020,Build a solid mathematical foundation for training efficient deep neural networks,,,True,2020-06-12T00:00:00,Jun 2020,1,97,150,AI
Hands-On Machine Learning with C++,210023461,55.99,Kirill Kolodiazhnyi,Packt Publishing,2020,"Build, train, and deploy end-to-end machine learning and deep learning pipelines",,,True,2020-05-15T00:00:00,May 2020,1,97,150,AI
Density Ratio Estimation in Machine Learning,862285,55.6012342,Masashi Sugiyama,Cambridge University Press,2012,,,"This book introduces theories, methods and applications of density ratio estimation, a newly emerging paradigm in the machine learning community.",True,2012-02-20T00:00:00,Feb 2012,3,97,150,AI
Learning Robotic Process Automation,96159153,44.99,Alok Mani Tripathi,Packt Publishing,2018,Create Software robots and automate business processes with the leading RPA tool – UiPath,,,True,2018-03-28T00:00:00,Mar 2018,1,97,150,AI
Linear Algebra and Optimization for Machine Learning,210020513,73.51399426,Charu C. Aggarwal,Springer International Publishing,2020,A Textbook,,This textbook introduces linear algebra and optimization in the context of machine learning. Examples and exercises are provided throughout the book. A solution manual for the exercises at the end of each chapter is available to teaching...,True,2020-05-13T00:00:00,May 2020,1,97,150,AI
Natural Language Processing,210171764,82.2131842,Yue Zhang,Cambridge University Press,2021,A Machine Learning Perspective,,This undergraduate textbook introduces essential machine learning concepts in NLP in a unified and gentle mathematical framework.,True,2021-01-07T00:00:00,Jan 2021,2,97,150,AI
Deep Learning For Dummies,209665585,35.99,John Paul Mueller,Wiley,2019,,,Take a deep dive into deep learning Deep learning provides the means for discerning patterns in the data that drive online business and social media outlets. Deep Learning...,True,2019-04-15T00:00:00,Apr 2019,2,97,150,AI
The AI Ladder,210031732,59.99,Rob Thomas,O'Reilly Media,2020,Accelerate Your Journey to AI,,"AI may be the greatest opportunity of our time, with the potential to add nearly $16 trillion to the global economy over the next decade. But so far, adoption has been much slower than anticipated, or so headlines may lead you to believe. With this practical guide, business leaders will discover where they are in their AI journey and learn the...",True,2020-05-29T00:00:00,Apr 2020,2,97,150,AI
Learning OpenCV 4 Computer Vision with Python 3,209962609,50.99,Joseph Howse,Packt Publishing,2020,"Get to grips with tools, techniques, and algorithms for computer vision and machine learning",,,True,2020-02-20T00:00:00,Feb 2020,2,97,150,AI
Genius Makers,210078363,14.99,Cade Metz,Penguin Publishing Group,2021,"The Mavericks Who Brought AI to Google, Facebook, and the World",,"""This colorful page-turner puts artificial intelligence into a human perspective. Through the lives of Geoff Hinton and other major players, Metz explains this transformative technology and makes the quest thrilling.""—Walter Isaacson, author of The Code BreakerRecipient of starred reviews in both Kirkus and Library JournalTHE...",True,2021-03-16T00:00:00,Mar 2021,1,97,150,AI
Essentials of Pattern Recognition,210128129,80.5987259,Jianxin Wu,Cambridge University Press,2020,An Accessible Approach,,"An accessible undergraduate introduction to the concepts and methods in pattern recognition, machine learning and deep learning.",True,2020-11-19T00:00:00,Nov 2020,1,97,150,AI
Machine Learning,210499399,80.5987259,Andreas Lindholm,Cambridge University Press,2022,A First Course for Engineers and Scientists,,"Presents carefully selected supervised and unsupervised learning methods from basic to state-of-the-art,in a coherent statistical framework.",True,2022-03-31T00:00:00,Mar 2022,4,97,150,AI
Random Matrix Methods for Machine Learning,210631264,99.14725505,Romain Couillet,Cambridge University Press,2022,,,This unified random matrix approach to large-dimensional machine learning covers applications from power detection to deep neural networks.,True,2022-07-21T00:00:00,Jul 2022,2,97,150,AI
High-Dimensional Data Analysis with Low-Dimensional Models,210437161,91.89106335,John Wright,Cambridge University Press,2022,"Principles, Computation, and Applications",,"Connects fundamental mathematical theory with real-world problems, through efficient and scalable optimization algorithms.",True,2022-01-13T00:00:00,Jan 2022,2,97,150,AI
Bayesian Optimization,210726230,68.50802995,Roman Garnett,Cambridge University Press,2023,,,A comprehensive introduction to Bayesian optimization that starts from scratch and carefully develops all the key ideas along the way.,True,2023-02-09T00:00:00,Feb 2023,1,97,150,AI
AI-First Healthcare,210271885,84.99,Kerrie L. Holley,O'Reilly Media,2021,,,"AI is poised to transform every aspect of healthcare, including the way we manage personal health, from customer experience and clinical care to healthcare cost reductions. This practical book is one of the first to describe present and future use cases where AI can help solve pernicious healthcare problems. Kerrie Holley and Siupo Becker...",True,2021-04-19T00:00:00,Apr 2021,2,97,150,AI
Data Science Ethics,210519325,47.85247648,David Martens,OUP Oxford,2022,"Concepts, Techniques, and Cautionary Tales",,"This book examines a variety of different concepts related to data science ethics and techniques that can help with, or lead to, ethical concerns, whilst featuring cautionary tales that illustrate the importance and potential impact of data science ethics.",True,2022-03-24T00:00:00,Mar 2022,1,97,150,AI
Artificial Intelligence in Healthcare,210061197,170.150625,Adam Bohr,Elsevier Science,2020,,,Artificial Intelligence (AI) in Healthcare is more than a comprehensive introduction to artificial intelligence as a tool in the generation and analysis of healthcare data. The book is split into two sections where the first section describes the current healthcare challenges and the rise of AI in this arena. The ten following chapters...,True,2020-06-21T00:00:00,Jun 2020,2,97,150,AI
Deep Reinforcement Learning with Python,210132628,49.99,Sudharsan Ravichandiran,Packt Publishing,2020,"Master classic RL, deep RL, distributional RL, inverse RL, and more with OpenAI Gym and TensorFlow",,,True,2020-09-30T00:00:00,Sep 2020,1,97,150,AI
Mastering PyTorch,210228952,49.99,Ashish Ranjan Jha,Packt Publishing,2021,Build powerful neural network architectures using advanced PyTorch 1.x features,,,True,2021-02-12T00:00:00,Feb 2021,2,97,150,AI
Mastering spaCy,210308870,49.99,Duygu Altınok,Packt Publishing,2021,An end-to-end practical guide to implementing NLP applications using the Python ecosystem,,,True,2021-07-09T00:00:00,Jul 2021,1,97,150,AI
Machine Learning for Time-Series with Python,210407653,55.99,Ben Auffarth,Packt Publishing,2021,"Forecast, predict, and detect anomalies with state-of-the-art machine learning methods",,,True,2021-10-29T00:00:00,Oct 2021,1,97,150,AI
Machine Learning for Streaming Data with Python,210600547,47.99,Joos Korstanje,Packt Publishing,2022,Rapidly build practical online machine learning solutions using River and other top key frameworks,,,True,2022-07-15T00:00:00,Jul 2022,1,97,150,AI
Beginning Anomaly Detection Using Python-Based Deep Learning,209812546,64.58761008,Sridhar Alla,Apress,2019,With Keras and PyTorch,,"Utilize this easy-to-follow beginner's guide to understand how deep learning can be applied to the task of anomaly detection. Using Keras and PyTorch in Python, the book focuses on how various deep learning models can be applied to semi-supervised and unsupervised anomaly detection tasks.This book begins with an explanation of what...",True,2019-10-10T00:00:00,Oct 2019,2,97,150,AI
