Title,id,price,author,publisher,pub_year,s_tile
Learning Malware Analysis,96302359,55.99,Monnappa K A,Packt Publishing,2018,"Explore the concepts, tools, and techniques to analyze and investigate Windows malware"
Hands-On Cryptography with Python,96302360,33.99,Samuel Bowne,Packt Publishing,2018,Leverage the power of Python to encrypt and decrypt data
Practical Site Reliability Engineering,209748145,44.99,Pethuru Raj Chelliah,Packt Publishing,2018,"Automate the process of designing, developing, and delivering highly reliable apps and services with SRE"
NetSuite ERP for Administrators,96302365,47.99,Anthony Bickof,Packt Publishing,2018,"Learn how to install, maintain, and secure a NetSuite implementation, using the best tools and techniques"
Beginning API Development with Node.js,96331791,17.99,Anthony Nandaa,Packt Publishing,2018,"Build highly scalable, developer-friendly APIs for the modern web with JavaScript and Node.js"
Software Architecture with Spring 5.0,96393879,55.99,René Enríquez,Packt Publishing,2018,"Design and architect highly scalable, robust, and high-performance Java applications"
Tokenomics,138624810,44.99,Sean Au,Packt Publishing,2018,"The Crypto Shift of Blockchains, ICOs, and Tokens"
TIBCO Spotfire: A Comprehensive Primer,209675192,39.99,Andrew Berridge,Packt Publishing,2019,Building enterprise-grade data analytics and visualization solutions
Hands-On Network Programming with C,209680895,47.99,Lewis Van Winkle,Packt Publishing,2019,Learn socket programming in C and write secure and optimized network code
Cybersecurity: The Beginner's Guide,209693188,31.99,Dr. Erdal Ozkaya,Packt Publishing,2019,A comprehensive guide to getting started in cybersecurity
Mastering SAP ABAP,209696563,39.99,Pawe≈Ç Grze≈õkowiak,Packt Publishing,2019,"A complete guide to developing fast, durable, and maintainable ABAP programs in SAP"
Mastering GitLab 12,209754970,49.99,Joost Evertse,Packt Publishing,2019,Implement DevOps culture and repository management solutions
Mastering Blockchain Programming with Solidity,209754971,44.99,Jitendra Chittoda,Packt Publishing,2019,Write production-ready smart contracts for Ethereum blockchain with Solidity
Enterprise API Management,209783446,55.99,Luis Weir,Packt Publishing,2019,Design and deliver valuable business APIs
Mastering Kotlin,209815467,44.99,Nate Ebel,Packt Publishing,2019,"Learn advanced Kotlin programming techniques to build apps for Android, iOS, and the web"
C++ Fundamentals,209641319,33.99,Antonio Mallia,Packt Publishing,2019,"Hit the ground running with C++, the language that supports tech giants globally"
Qt5 C++ GUI Programming Cookbook,209648048,44.99,Lee Zhi Eng,Packt Publishing,2019,"Practical recipes for building cross-platform GUI applications, widgets, and animations with Qt 5"
arc42 by Example,209806279,40.99,Dr. Gernot Starke,Packt Publishing,2019,Software architecture documentation in practice
Learning DevOps,209829948,39.99,Mikael Krief,Packt Publishing,2019,"The complete guide to accelerate collaboration with Jenkins, Kubernetes, Terraform and Azure DevOps"
Electron Projects,209901702,39.99,Denys Vuika,Packt Publishing,2019,Build over 9 cross-platform desktop applications from scratch
Hands-On Music Generation with Magenta,209940869,44.99,Alexandre DuBreuil,Packt Publishing,2020,Explore the role of deep learning in music generation and assisted music composition
Mastering Machine Learning Algorithms.,209940870,49.99,Giuseppe Bonaccorso,Packt Publishing,2020,"Expert techniques for implementing popular machine learning algorithms, fine-tuning your models, and understanding how they work"
"Cyber Warfare – Truth, Tactics, and Strategies",209980391,33.99,Dr. Chase Cunningham,Packt Publishing,2020,Strategic concepts and truths to help you and your organization survive on the battleground of cyber warfare
Learn Helm,210046087,44.99,Andrew Block,Packt Publishing,2020,"Improve productivity, reduce complexity, and speed up cloud-native adoption with Helm for Kubernetes"
Creative Projects for Rust Programmers,210061484,49.99,Carlo Milanesi,Packt Publishing,2020,"Build exciting projects on domains such as web apps, WebAssembly, games, and parsing"
Building Analytics Teams,210074082,39.99,John K. Thompson,Packt Publishing,2020,Harnessing analytics and artificial intelligence for business improvement
Learning ArcGIS Pro 2,210090510,55.99,Tripp Corbin,Packt Publishing,2020,A beginner's guide to creating 2D and 3D maps and editing geospatial data with ArcGIS Pro
RabbitMQ Essentials,210100782,33.99,Lovisa Johansson,Packt Publishing,2020,Build distributed and scalable applications with message queuing using RabbitMQ
Learn Amazon SageMaker,210108675,49.99,Julien Simon,Packt Publishing,2020,"A guide to building, training, and deploying machine learning models for developers and data scientists"
The Kubernetes Workshop,210127891,44.99,Zachary Arnold,Packt Publishing,2020,Learn how to build and run highly scalable workloads on Kubernetes
Kubernetes and Docker - An Enterprise Guide,210137981,55.99,Scott Surovich,Packt Publishing,2020,"Effectively containerize applications, integrate enterprise systems, and scale applications in your enterprise"
Practical Cybersecurity Architecture,210147333,60.99,Ed Moyle,Packt Publishing,2020,A guide to creating and implementing robust designs for cybersecurity architects
The Docker Workshop,210149428,44.99,Vincent Sesto,Packt Publishing,2020,Learn how to use Docker containers effectively to speed up the development process
Microsoft Power BI Quick Start Guide,210152081,101.99,Devin Knight,Packt Publishing,2020,"Bring your data to life through data modeling, visualization, digital storytelling, and more"
Mastering Linux Device Driver Development.,210186687,49.99,John Madieu,Packt Publishing,2021,Write custom device drivers to support computer peripherals in Linux operating systems
MongoDB Fundamentals,210191513,44.99,Amit Phaltankar,Packt Publishing,2020,A hands-on guide to using MongoDB and Atlas in the real world
Practical System Programming for Rust Developers,210192092,44.99,Prabhu Eshwarla,Packt Publishing,2020,Build fast and secure software for Linux/Unix systems with the help of practical examples
Software Architecture with C# 9 and .NET 5,210192119,77.99,Gabriel Baptista,Packt Publishing,2020,"Architecting software solutions using microservices, DevOps, and design patterns for Azure"
Python Data Analysis.,210202501,39.99,Avinash Navlani,Packt Publishing,2021,"Perform data collection, data processing, wrangling, visualization, and model building using Python"
ASP.NET Core 5 for Beginners,210210579,55.99,Andreas Helland,Packt Publishing,2020,Kick-start your ASP.NET web development journey with the help of step-by-step tutorials and examples
ASP.NET Core 5 and Angular,210218480,77.99,Valerio De Sanctis,Packt Publishing,2021,Full-stack web development with .NET 5 and Angular 11
Systems Engineering Demystified,210218483,55.99,Jon Holt,Packt Publishing,2021,A practitioner's handbook for developing complex systems using a model-based approach
Zabbix 5 IT Infrastructure Monitoring Cookbook,210219556,49.99,Nathan Liefting,Packt Publishing,2021,"Explore the new features of Zabbix 5 for designing, building, and maintaining your Zabbix setup"
Web Development with Django,210233941,70.99,Ben Shaw,Packt Publishing,2021,Learn to build modern web applications with a Python-based framework
Rust Web Programming,210236826,44.99,Maxwell Flitton,Packt Publishing,2021,A hands-on guide to developing fast and secure web apps with the Rust programming language
Extending Microsoft Power Apps with Power Apps Component Framework,210236832,42.99,Danish Naglekar,Packt Publishing,2021,"A complete guide to creating, deploying, and improving your code components"
UI Testing with Puppeteer,210242385,39.99,Dario Kondratiuk,Packt Publishing,2021,Implement end-to-end testing and browser automation using JavaScript and Node.js
Infrastructure Monitoring with Amazon CloudWatch,210245949,44.99,Ewere Diagboya,Packt Publishing,2021,"Effectively optimize resource allocation, detect anomalies, and set automated actions on AWS"
Practical Node-RED Programming,210252188,44.99,Taiji Hagino,Packt Publishing,2021,Learn powerful visual programming techniques and best practices for the web and IoT
Microsoft Dynamics 365 Project Operations,210271829,37.99,Robert Houdeshell,Packt Publishing,2021,Deliver profitable projects with effective project planning and productive operational workflows
Increasing Autodesk Revit Productivity for BIM Projects,210302673,49.99,Fabio Roberti,Packt Publishing,2021,A practical guide to using Revit workflows to improve productivity and efficiency in BIM projects
Datadog Cloud Monitoring Quick Start Guide,210303362,44.99,Thomas Kurian Theakanath,Packt Publishing,2021,"Proactively create dashboards, write scripts, manage alerts, and monitor containers using Datadog"
Vue.js 3 By Example,210303669,44.99,John Au-Yeung,Packt Publishing,2021,"Blueprints to learn Vue web development, full-stack development, and cross-platform development quickly"
"LLVM Techniques, Tips, and Best Practices Clang and Middle-End Libraries",210303671,49.99,Min-Yih Hsu,Packt Publishing,2021,Design powerful and reliable compilers using the latest libraries and tools from LLVM
Modern API Development with Spring and Spring Boot,210306520,49.99,Sourabh Sharma,Packt Publishing,2021,"Design highly scalable and maintainable APIs with REST, gRPC, GraphQL, and the reactive paradigm"
Mastering Tableau 2021,210306521,101.99,Marleen Meier,Packt Publishing,2021,Implement advanced business intelligence techniques and analytics with Tableau
ASP.NET Core and Vue.js,210318675,49.99,Devlin Basilan Duldulao,Packt Publishing,2021,"Build real-world, scalable, full-stack applications using Vue.js 3, TypeScript, .NET 5, and Azure"
Web Development with Blazor,210320575,50.99,Jimmy Engström Engström,Packt Publishing,2021,A hands-on guide for .NET developers to build interactive UIs with C#
Building Distributed Applications in Gin,210322837,49.99,Mohamed Labouardy,Packt Publishing,2021,A hands-on guide for Go developers to build and deploy distributed web apps with the Gin framework
Git for Programmers,210328700,55.99,Jesse Liberty,Packt Publishing,2021,Master Git for effective implementation of version control for your programming projects
HashiCorp Infrastructure Automation Certification Guide,210335099,49.99,Ravi Mishra,Packt Publishing,2021,"Pass the Terraform Associate exam and manage IaC to scale across AWS, Azure, and Google Cloud"
Threat Hunting with Elastic Stack,210339303,55.99,Andrew Pease,Packt Publishing,2021,"Solve complex security challenges with integrated prevention, detection, and response"
Exploring GPT-3,210311411,52.99,Steve Tingiris,Packt Publishing,2021,An unofficial first look at the general-purpose language processing API from OpenAI
Software Architecture Patterns for Serverless Systems,210334646,61.99,John Gilbert,Packt Publishing,2021,"Architecting for innovation with events, autonomous services, and micro frontends"
Getting Started with Streamlit for Data Science,210335098,70.99,Tyler Richards,Packt Publishing,2021,Create and deploy Streamlit web applications from scratch in Python
CISSP (ISC)² Certification Practice Exams and Tests,210339536,44.99,Ted Jordan,Packt Publishing,2021,"Over 1,000 practice questions and explanations covering all 8 CISSP domains for the May 2021 exam version"
Mastering Transformers,210341948,55.99,Savaş Yıldırım,Packt Publishing,2021,Build state-of-the-art models from scratch with advanced natural language processing techniques
Windows Server Automation with PowerShell Cookbook,210343797,95.99,Thomas Lee,Packt Publishing,2021,Powerful ways to automate and manage Windows administrative tasks
Android Studio 4.2 Development Essentials - Kotlin Edition,210353435,126.99,Neil Smyth,Packt Publishing,2021,"Developing Android applications using Android Studio 4.2, Kotlin, and Android Jetpack"
Android Studio 4.2 Development Essentials - Java Edition,210353436,50.99,Neil Smyth,Packt Publishing,2021,"Developing Android applications using Android Studio 4.2, Java, and Android Jetpack"
TypeScript 4 Design Patterns and Best Practices,210356061,37.99,Theofanis Despoudis,Packt Publishing,2021,Discover effective techniques and design patterns for every programming task
Software Architecture for Busy Developers,210357008,39.99,Stéphane Eyskens,Packt Publishing,2021,Talk and act like a software architect in one weekend
Unity 2021 Cookbook,210367026,55.99,Matthew Smith,Packt Publishing,2021,Over 140 recipes to take your Unity game development skills to the next level
Shopify Theme Customization with Liquid,210380829,42.99,Ivan Djordjevic,Packt Publishing,2021,"Design state-of-the-art, dynamic Shopify eCommerce websites using Liquid's powerful features"
The Definitive Guide to Modernizing Applications on Google Cloud,210415582,55.99,Steve (Satish) Sangapu,Packt Publishing,2022,"The what, why, and how of application modernization on Google Cloud"
Build Your Own Programming Language,210424481,101.99,Clinton  L. Jeffery,Packt Publishing,2021,"A programmer's guide to designing compilers, interpreters, and DSLs for solving modern computing problems"
CompTIA CASP+ CAS-004 Certification Guide,210465533,42.99,Mark Birch,Packt Publishing,2022,Develop CASP+ skills and learn all the key topics needed to prepare for the certification exam
Essential Cryptography for JavaScript Developers.,210465534,39.99,Alessandro Segala,Packt Publishing,2022,A practical guide to leveraging common cryptographic operations in Node.js and the browser
Azure Data Engineer Associate Certification Guide,210476032,55.99,Newton Alex,Packt Publishing,2022,A hands-on reference guide to developing your data engineering skills and preparing for the DP-203 exam
Kotlin Design Patterns and Best Practices,210492232,45.99,Alexey Soshin,Packt Publishing,2022,"Build scalable applications using traditional, reactive, and concurrent design patterns in Kotlin"
Hands-On Software Architecture with Java,210494636,55.99,Giuseppe Bonocore,Packt Publishing,2022,Learn key architectural techniques and strategies to design efficient and elegant Java applications
Learning DevOps,210508301,49.99,Mikael Krief,Packt Publishing,2022,"A comprehensive guide to accelerating DevOps culture adoption with Terraform, Azure DevOps, Kubernetes, and Jenkins"
Software Architecture with C# 10 and .NET 6 – Third Edition,210509290,55.99,Gabriel Baptista,Packt Publishing,2022,"Develop software solutions using microservices, DevOps, EF Core, and design patterns for Azure"
Automating Salesforce Marketing Cloud,210521694,63.99,Greg Gifford,Packt Publishing,2022,Reap all the benefits of the SFMC platform and increase your productivity with the help of real-world examples
React Projects..,210556503,39.99,Roy Derks,Packt Publishing,2022,Build advanced cross-platform projects with React and React Native to become a professional developer
Solidity Programming Essentials.,210570589,42.99,Ritesh Modi,Packt Publishing,2022,A guide to building smart contracts and tokens using the widely used Solidity language
The Pandas Workshop,210575573,52.99,Blaine Bateman,Packt Publishing,2022,A comprehensive guide to using Python for data analysis with real-world case studies
Coding Roblox Games Made Easy,210577296,30.99,Zander Brumbaugh,Packt Publishing,2022,"Create, Publish, and Monetize your games on Roblox"
Go for DevOps,210578554,63.99,John Doak,Packt Publishing,2022,"Learn how to use the Go language to automate servers, the cloud, Kubernetes, GitHub, Packer, and Terraform"
Enterprise Application Development with C# 10 and .NET 6,210579039,42.99,Ravindra Akella,Packt Publishing,2022,Become a professional .NET developer by learning expert techniques for building scalable applications
JavaScript from Frontend to Backend,210614167,26.99,Eric Sarrion,Packt Publishing,2022,Learn full stack JavaScript development using the MEVN stack with quick and easy steps
Learn Java 17 Programming,210619686,45.99,Nick Samoylov,Packt Publishing,2022,Learn the fundamentals of Java Programming with this updated guide with the latest features
The Tableau Workshop,210620271,49.99,Sumit Gupta,Packt Publishing,2022,A practical guide to the art of data visualization with Tableau
Building IoT Visualizations using Grafana,210627719,52.99,Rodrigo Juan Hernandez,Packt Publishing,2022,"Power up your IoT projects and monitor with Prometheus, LibreNMS, and Elasticsearch"
Hyperparameter Tuning with Python,210636646,47.99,Louis Owen,Packt Publishing,2022,Boost your machine learning model's performance via hyperparameter tuning
Parallel Programming and Concurrency with C# 10 and .NET 6,210646386,42.99,Alvin Ashcraft,Packt Publishing,2022,"A modern approach to building faster, more responsive, and asynchronous .NET applications using C#"
Microsoft Power Apps Cookbook,210655687,50.99,Eickhel Mendoza,Packt Publishing,2022,Apply low-code recipes to solve everyday business challenges and become a Power Apps pro
Mastering Malware Analysis,210659994,55.99,Alexey Kleymenov,Packt Publishing,2022,"A malware analyst's practical guide to combating malicious software, APT, cybercrime, and IoT attacks"
A Blueprint for Production-Ready Web Applications,210667542,37.99,Dr. Philip Jones,Packt Publishing,2022,"Leverage industry best practices to create complete web apps with Python, TypeScript, and AWS"
A Developer's Essential Guide to Docker Compose,210669015,37.99,Emmanouil Gkatziouras,Packt Publishing,2022,Simplify the development and orchestration of multi-container applications
Practical Autodesk AutoCAD 2023 and AutoCAD LT 2023,210694024,62.99,Jaiprakash Pandey,Packt Publishing,2022,A beginner’s guide to 2D drafting and 3D modeling with Autodesk AutoCAD
Apps and Services with .NET 7,210703766,50.99,Mark J. Price,Packt Publishing,2022,"Build practical projects with Blazor, .NET MAUI, gRPC, GraphQL, and other enterprise technologies"
Software Test Design,210713463,47.99,Simon Amey,Packt Publishing,2022,"Write comprehensive test plans to uncover critical bugs in web, desktop, and mobile apps"
Accelerate DevOps with GitHub,210738699,42.99,Michael Kaufmann,Packt Publishing,2022,"Enhance software delivery performance with GitHub Issues, Projects, Actions, and Advanced Security"
Full Stack Quarkus and React,210738700,42.99,Marc Nuri San Felix,Packt Publishing,2022,"Hands-on full stack web development with Java, React, and Kubernetes"
Deep Learning with PyTorch Lightning,210440875,49.99,Kunal Sawarkar,Packt Publishing,2022,Swiftly build high-performance Artificial Intelligence (AI) models using Python
Blueprints Visual Scripting for Unreal Engine 5,210558103,77.99,Marcos Romero,Packt Publishing,2022,Unleash the true power of Blueprints to create impressive games and applications in UE5
Hyperparameter Tuning with Python,210636646,47.99,Louis Owen,Packt Publishing,2022,Boost your machine learning model's performance via hyperparameter tuning
Parallel Programming and Concurrency with C# 10 and .NET 6,210646386,42.99,Alvin Ashcraft,Packt Publishing,2022,"A modern approach to building faster, more responsive, and asynchronous .NET applications using C#"
Microsoft Power Apps Cookbook,210655687,50.99,Eickhel Mendoza,Packt Publishing,2022,Apply low-code recipes to solve everyday business challenges and become a Power Apps pro
Mastering Malware Analysis,210659994,55.99,Alexey Kleymenov,Packt Publishing,2022,"A malware analyst's practical guide to combating malicious software, APT, cybercrime, and IoT attacks"
A Blueprint for Production-Ready Web Applications,210667542,37.99,Dr. Philip Jones,Packt Publishing,2022,"Leverage industry best practices to create complete web apps with Python, TypeScript, and AWS"
A Developer's Essential Guide to Docker Compose,210669015,37.99,Emmanouil Gkatziouras,Packt Publishing,2022,Simplify the development and orchestration of multi-container applications
Deep Learning with TensorFlow and Keras,210738701,50.99,Amita Kapoor,Packt Publishing,2022,"Build and deploy supervised, unsupervised, deep, and reinforcement learning models"
Mastering Python Networking,210746499,50.99,Eric Chou,Packt Publishing,2023,"Utilize Python packages and frameworks for network automation, monitoring, cloud, and management"
Deep Learning with PyTorch Lightning,210440875,49.99,Kunal Sawarkar,Packt Publishing,2022,Swiftly build high-performance Artificial Intelligence (AI) models using Python
Blueprints Visual Scripting for Unreal Engine 5,210558103,77.99,Marcos Romero,Packt Publishing,2022,Unleash the true power of Blueprints to create impressive games and applications in UE5
Zed Attack Proxy Cookbook,210779573,45.99,Ryan Soper,Packt Publishing,2023,"Hacking tactics, techniques, and procedures for testing web applications and APIs"
How to Test a Time Machine,210812318,40.99,Noemí Ferrera,Packt Publishing,2023,A practical guide to test architecture and automation
Flutter Cookbook,210850232,45.99,Simone Alessandria,Packt Publishing,2023,"100+ step-by-step recipes for building cross-platform, professional-grade apps with Flutter 3.10.x and Dart 3.x"
Mastering Kubernetes,210862074,55.99,Gigi Sayfan,Packt Publishing,2023,Dive into Kubernetes and learn how to create and operate world-class cloud-native systems
Mastering Elastic Kubernetes Service on AWS,210882972,50.99,Malcolm Orr,Packt Publishing,2023,Deploy and manage EKS clusters to support cloud-native applications in AWS
Natural Language Understanding with Python,210882973,50.99,Deborah A. Dahl,Packt Publishing,2023,"Combine natural language technology, deep learning, and large language models to create human-like comprehension"
Geospatial Data Analytics on AWS,210896576,47.99,Scott Bateman,Packt Publishing,2023,Discover how to manage and analyze geospatial data in the cloud
Mastering Blockchain,210900022,50.99,Imran Bashir,Packt Publishing,2023,"Inner workings of blockchain, from cryptography and decentralized identities, to DeFi, NFTs and Web3"
gRPC Go for Professionals,210904648,45.99,Clément Jean,Packt Publishing,2023,"Implement, test, and deploy production-grade microservices"
Hands-On Design Patterns with C++,210904651,49.99,Fedor G. Pikus,Packt Publishing,2023,Solve common C++ problems with modern design patterns and build robust applications
Effective Concurrency in Go,210905929,40.99,Burak Serdar,Packt Publishing,2023,"Develop, analyze, and troubleshoot high performance concurrent applications with ease"
Keycloak - Identity and Access Management for Modern Applications,210913156,55.99,Stian Thorgersen,Packt Publishing,2023,"Harness the power of Keycloak, OpenID Connect, and OAuth 2.0 to secure applications"
Building Low Latency Applications with C++,210919070,45.99,Sourav Ghosh,Packt Publishing,2023,Develop a complete low latency trading ecosystem from scratch using modern C++
Systems Engineering Demystified,210934523,60.99,Jon Holt,Packt Publishing,2023,"Apply modern, model-based systems engineering techniques to build complex systems"
SAFe® Coaches Handbook,210964006,45.99,Darren Wilmshurst,Packt Publishing,2023,"Proven tips and techniques for launching and running SAFe® Teams, ARTs, and Portfolios in an Agile Enterprise"
Expert C++,211010738,50.99,Marcelo Guerra Hahn,Packt Publishing,2023,Become a proficient programmer by learning coding best practices with C++17 and C++20's latest features
SAFe® Coaches Handbook,210964006,45.99,Darren Wilmshurst,Packt Publishing,2023,"Proven tips and techniques for launching and running SAFe® Teams, ARTs, and Portfolios in an Agile Enterprise"
Expert C++,211010738,50.99,Marcelo Guerra Hahn,Packt Publishing,2023,Become a proficient programmer by learning coding best practices with C++17 and C++20's latest features
Building Statistical Models in Python,211046177,50.99,Huy Hoang Nguyen,Packt Publishing,2023,"Develop useful models for regression, classification, time series, and survival analysis"
"Angular Projects, 3e",211047989,42.99,Aristeidis Bampakos,Packt Publishing,2023,Build modern web apps in Angular 16 with 10 different projects and cutting-edge technologies
Designing Hexagonal Architecture with Java,211106723,46.99,Davi Vieira,Packt Publishing,2023,Build maintainable and long-lasting applications with Java and Quarkus
Mastering AWS CloudFormation,211130469,45.99,Karen Tovmasyan,Packt Publishing,2023,Build resilient and production-ready infrastructure in Amazon Web Services with CloudFormation
Crime Prevention,1812122,59.4966461,Stephen Schneider,Taylor & Francis,2014,"Theory and Practice, Second Edition"
The Loop,210281390,15.99,Jacob Ward,Hachette Books,2022,How Technology Is Creating a World Without Choices and How to Fight Back
Deep Thinking,2691396,4.99,Garry Kasparov,PublicAffairs,2017,Where Machine Intelligence Ends and Human Creativity Begins
Complete Guide to Test Automation,138603441,71.95820528,Arnon Axelrod,Apress,2018,"Techniques, Practices, and Patterns for Building and Maintaining Effective Software Projects"
Beginning Ethereum Smart Contracts Programming,209780406,63.82076688,Wei-Meng Lee,Apress,2019,"With Examples in Python, Solidity, and JavaScript"
Deep Learning Pipeline,209963815,63.82076688,Hisham El-Amir,Apress,2019,Building a Deep Learning Model with TensorFlow
Pro SQL Server 2019 Administration,209821157,85.54482118,Peter A. Carter,Apress,2019,A Guide for the Modern DBA
Pro C# 9 with .NET 5,210276480,71.95820528,Andrew Troelsen,Apress,2021,Foundational Principles and Practices in Programming
Mastering Snowflake Solutions,210507977,71.95820528,Adam Morton,Apress,2022,Supporting Analytics and Data Sharing
AppleScript,1996666,65.37559886,Hanaan Rosenthal,Apress,2013,A Comprehensive Guide to Scripting and Automation on Mac OS X
Test-Driven Development with React,210300332,63.82076688,Juntao Qiu,Apress,2021,Apply Test-Driven Development in Your Applications
RP2040 Assembly Language Programming,210405953,63.82076688,Stephen Smith,Apress,2021,ARM Cortex-M0+ on the Raspberry Pi Pico
JavaScript Data Structures and Algorithms,209631856,63.82076688,Sammie Bae,Apress,2019,An Introduction to Understanding and Implementing Core Data Structure and Algorithm Fundamentals
Programming Algorithms in Lisp,210217443,47.5168278,Vsevolod Domkin,Apress,2021,Writing Efficient Programs with Examples in ANSI Common Lisp
Programming Algorithms in Lisp,210217443,47.5168278,Vsevolod Domkin,Apress,2021,Writing Efficient Programs with Examples in ANSI Common Lisp
Pro Microservices in .NET 6,210450552,77.39285164,Sean Whitesell,Apress,2022,"With Examples Using ASP.NET Core 6, MassTransit, and Kubernetes"
Getting Started with Grafana,210644127,71.95820528,Ronald McCollam,Apress,2022,Real-Time Dashboards for IT and Business Operations
Python for MATLAB Development,210520186,85.54482118,Albert Danial,Apress,2022,"Extend MATLAB with 300,000+ Modules from the Python Package Index"
Building a Career in Software,210128547,54.30287018,Daniel Heller,Apress,2020,A Comprehensive Guide to Success in the Software Industry
Essential ASP.NET Web Forms Development,209975812,90.97946754,Robert E. Beasley,Apress,2020,"Full Stack Programming with C#, SQL, Ajax, and JavaScript"
Learn FileMaker Pro 19,210233737,85.54482118,Mark Conway Munro,Apress,2021,The Comprehensive Guide to Building Custom Databases
Beginning Apache Spark 3,210403110,85.54482118,Hien Luu,Apress,2021,"With DataFrame, Spark SQL, Structured Streaming, and Spark Machine Learning Library"
Practical Docker with Python,210425265,63.82076688,Sathyajith Bhat,Apress,2021,"Build, Release, and Distribute Your Python App with Docker"
Practical MATLAB Deep Learning,210665322,71.95820528,Michael Paluszek,Apress,2022,A Projects-Based Approach
Advanced Platform Development with Kubernetes,210123498,85.54482118,Craig Johnston,Apress,2020,"Enabling Data Management, the Internet of Things, Blockchain, and Machine Learning"
Practical Git,210160929,,Johan Abildskov,Apress,2020,Confident Git Through Practice
Beginning Scala 3,210470171,77.39285164,David Pollak,Apress,2022,A Functional and Object-Oriented Java Language
Hands-on Machine Learning with Python,210513393,77.39285164,Ashwin Pajankar,Apress,2022,Implement Neural Network Solutions with Scikit-learn and PyTorch
Numerical Python,209631864,85.54482118,Robert Johansson,Apress,2018,"Scientific Computing and Data Science Applications with Numpy, SciPy and Matplotlib"
Practical UI Patterns for Design Systems,209724183,50.23415098,Diana MacDonald,Apress,2019,Fast-Track Interaction Design for a Seamless User Experience
Design Patterns in C#,210127348,63.82076688,Vaskaran Sarcar,Apress,2020,A Hands-on Guide with Real-world Examples
Pro Microsoft Power Platform,210136232,63.82076688,Mitchell Pearson,Apress,2020,Solution Building for the Citizen Developer
The Personal Finance Guide for Tech Professionals,210640487,63.82076688,Tom Taulli,Apress,2022,"Building, Protecting, and Transferring Your Wealth"
Reinforcement Learning for Finance,210730662,47.5168278,Samit Ahlawat,Apress,2022,Solve Problems in Finance with CNN and RNN Using the TensorFlow Library
Artificial Intelligence Basics,209753473,50.23415098,Tom Taulli,Apress,2019,A Non-Technical Introduction
Beginning Spring Boot 3,210704945,71.95820528,K. Siva Prasad Reddy,Apress,2022,Build Dynamic Cloud-Native Java Applications and Microservices
Productionizing AI,210730488,71.95820528,Barry Walsh,Apress,2022,How to Deliver AI B2B Solutions with Cloud and Python
Modern Data Engineering with Apache Spark,210525839,77.39285164,Scott Haines,Apress,2022,A Hands-On Guide for Building Mission-Critical Streaming Applications
DevSecOps for .NET Core,210031971,85.54482118,Afzaal Ahmad Zeeshan,Apress,2020,Securing Modern Software Applications
Roguelike Development with JavaScript,210128078,63.82076688,Andre Alves Garzia,Apress,2020,Build and Publish Roguelike Genre Games with JavaScript and Phaser
Traefik API Gateway for Microservices,210174918,77.39285164,Rahul Sharma,Apress,2020,With Java and Python Microservices Deployed in Kubernetes
Core Blender Development,210183484,77.39285164,Brad E. Hollister,Apress,2020,Understanding the Essential Source Code
Pro T-SQL 2019,209966511,63.82076688,Elizabeth Noble,Apress,2020,"Toward Speed, Scalability, and Standardization for SQL Server Developers"
Deep-Dive Terraform on Azure,210381865,77.39285164,Ritesh Modi,Apress,2021,Automated Delivery and Deployment of Azure Solutions
Building the Modern Workplace with SharePoint Online,210329257,77.39285164,Harinarayanan V P,Apress,2021,"Solutions with SPFx, Power Automate, Power Apps, Teams, and PVA"
Building the Snowflake Data Cloud,210656823,77.39285164,Andrew Carruthers,Apress,2022,Monetizing and Democratizing Your Data
Introduction to Infrastructure as Code,210710197,47.5168278,Sneh Pandya,Apress,2022,A Brief Guide to the Future of DevOps
Beginning Go Programming,210711882,47.5168278,Rumeel Hussain,Apress,2022,Build Reliable and Efficient Applications with Go
Beginning Kotlin,210712447,47.5168278,Ted Hagos,Apress,2022,"Build Applications with Better Code, Productivity, and Performance"
Splunk Certified Study Guide,210234959,63.82076688,Deep Mehta,Apress,2021,"Prepare for the User, Power User, and Enterprise Admin Certifications"
Visual Studio Code Distilled,210810246,77.39285164,Alessandro Del Sole,Apress,2023,"Evolved Code Editing for Windows, macOS, and Linux"
Cisco Networks,210282354,135.7935033,Chris Carthern,Apress,2021,"Engineers' Handbook of Routing, Switching, and Security with IOS, NX-OS, and ASA"
Python Unit Test Automation,210429561,63.82076688,Ashwin Pajankar,Apress,2021,"Automate, Organize, and Execute Unit Tests in Python"
Building React Apps with Server-Side Rendering,209991803,77.39285164,Mohit Thakkar,Apress,2020,"Use React, Redux, and Next to Build Full Server-Side Rendering Applications"
Spring REST,210425266,47.5168278,Balaji Varanasi,Apress,2021,Building Java Microservices and Cloud Applications
Beginning MicroPython with the Raspberry Pi Pico,210630532,77.39285164,Charles Bell,Apress,2022,Build Electronics and IoT Projects
Microsoft Excel Functions Quick Reference,210202914,50.23415098,Mandeep Mehta,Apress,2021,"For High-Quality Data Analysis, Dashboards, and More"
Pro SQL Server Relational Database Design and Implementation,210186480,90.97946754,Louis Davidson,Apress,2020,Best Practices for Scalability and Performance
"PHP 8 Objects, Patterns, and Practice",210259922,71.95820528,Matt Zandstra,Apress,2021,"Mastering OO Enhancements, Design Patterns, and Essential Development Tools"
Requirements Engineering,95851550,72.64116886,Jeremy Dick,Springer International Publishing,2017,
